Ttile,Annotation,PDF 
"Title:The Southern Stellar Stream Spectroscopic Survey (${S}^5$): Overview, Target Selection, Data Reduction, Validation, and Early Science","
Abstract:  We introduce the Southern Stellar Stream Spectroscopy Survey (${S}^5$), an
on-going program to map the kinematics and chemistry of stellar streams in the
Southern Hemisphere. The initial focus of ${S}^5$ has been spectroscopic
observations of recently identified streams within the footprint of the Dark
Energy Survey (DES), with the eventual goal of surveying streams across the
entire southern sky. Stellar streams are composed of material that has been
tidally striped from dwarf galaxies and globular clusters and hence are
excellent dynamical probes of the gravitational potential of the Milky Way, as
well as providing a detailed snapshot of its accretion history. Observing with
the 3.9-m Anglo-Australian Telescope's 2-degree-Field fibre positioner and
AAOmega spectrograph, and combining the precise photometry of DES DR1 with the
superb proper motions from $Gaia$ DR2, allows us to conduct an efficient
spectroscopic survey to map these stellar streams. So far ${S}^5$ has mapped 9
DES streams and 3 streams outside of DES; the former are the first
spectroscopic observations of these recently discovered streams. In addition to
the stream survey, we use spare fibres to undertake a Milky Way halo survey and
a low-redshift galaxy survey. This paper presents an overview of the ${S}^5$
program, describing the scientific motivation for the survey, target selection,
observation strategy, data reduction and survey validation. Finally, we
describe early science results on stellar streams and Milky Way halo stars
drawn from the survey. Updates on ${S}^5$, including future public data
release, can be found at \url{this http URL}.

    ",https://arxiv.org/pdf/1907.09481
Title:Fossil group origins X. Velocity segregation in fossil systems,"
Abstract:  We want to study how the velocity segregation and the radial profile of the
velocity dispersion depend on the prominence of the brightest cluster galaxies
(BCGs). We divide a sample of 102 clusters and groups of galaxies into four
bins of magnitude gap between the two brightest cluster members. We then
compute the velocity segregation in bins of absolute and relative magnitudes.
Moreover, for each bin of magnitude gap we compute the radial profile of the
velocity dispersion. When using absolute magnitudes, the segregation in
velocity is limited to the two brightest bins and no significant difference is
found for different magnitude gaps. However, when we use relative magnitudes, a
trend appears in the brightest bin: the larger the magnitude gap, the larger
the velocity segregation. We also show that this trend is mainly due to the
presence, in the brightest bin, of satellite galaxies in systems with small
magnitude gaps: in fact, if we study separately central galaxies and
satellites, this trend is mitigated and central galaxies are more segregated
than satellites for any magnitude gap. A similar result is found in the radial
velocity dispersion profiles: a trend is visible in central regions (where the
BCGs dominate) but, if we analyse the profile using satellites alone, the trend
disappears. In the latter case, the shape of the velocity dispersion profile in
the centre of systems with different magnitude gaps show three types of
behaviours: systems with the smallest magnitude gaps have an almost flat
profile from the centre to the external regions; systems with the largest
magnitude gaps show a monothonical growth from the low values of the central
part to the flat ones in the external regions; finally, systems with $1.0 <
\Delta m_{12} \le 1.5$ show a profile that peaks in the centres and then
decreases towards the external regions. We suggest that two mechanisms could be
respons....

    ",https://arxiv.org/pdf/1907.09483
Title:Limit on the LMC mass from a census of its satellites,"
Abstract:  We study the orbits of ultra-faint dwarf galaxies in the combined presence of
the Milky Way and LMC and we find 6 dwarfs which were likely accreted with the
LMC (Car 2, Car 3, Hor 1, Hyi 1, Phe 2, Ret 2), in addition to the SMC,
representing strong evidence of dwarf galaxy group infall. This procedure
depends on the gravitational pull of the LMC, thus allowing us to place a lower
bound on the Cloud's mass of $M_{\rm LMC} > 1.24\times10^{11} M_\odot$. This
mass estimate is validated by applying the technique to a cosmological zoom-in
simulation of a Milky Way-like galaxy with an LMC analogue where we find that
while this lower bound may be overestimated, it will improve in the future with
smaller observational errors. We apply this technique to dwarf galaxies lacking
radial velocities and find that Eri 3 has a broad range of radial velocities
for which it has a significant chance ($> 0.4$) of having being bound to the
Cloud. We study the non-Magellanic classical satellites and find that Fornax
has an appreciable probability of being an LMC satellite if the LMC is
sufficiently massive. In addition, we explore how the orbits of the Milky Way
satellites change in the presence of the LMC and find a significant change for
several objects. Finally, we find that the LMC satellites are slightly smaller
than the Milky Way satellites at a fixed luminosity, possibly due to the
different tidal environments they have experienced.

    ",https://arxiv.org/pdf/1907.09484
Title:Pseudo-Evolution of Galaxies in LCDM Cosmology,"
Abstract:  Our knowledge about galaxy evolution comes from transforming observed galaxy
properties at different redshifts to co-moving physical scales. This
transformation depends on using a cosmological model. Here the effects of
unintentional mixing of two different cosmological models on the size evolution
of galaxies is studied. As a gedanken experiment, a galaxy of fixed proper size
and luminosity is moved across different redshifts. The apparent size of this
galaxy is then interpreted with a cosmological model presumed by the observer,
which is different compared to the cosmology exhibited by the Universe. In such
a case, a spurious size evolution of the galaxy is observed. A galaxy behaving
according to the R_h=ct and Neumann's cosmology, when interpreted with the LCDM
cosmological model, shows an increase in size by a factor of 1.1 and 1.3 from
z=7.5 to z approx. 0, respectively. The apparent size of a galaxy in a static
Euclidean cosmology, when interpreted in the LCDM model, shows a factor of 23.8
increase in size between z=7.5 to z approx. 0. This is in close agreement with
the observational data with a size increase of a factor of 6.8 between z=3.2 to
z approx. 0. Furthermore, using the apparent size data, it is shown that the
difference between the derived proper sizes in R_h=ct, Neumann's and LCDM
cosmological models are minimal.

    ",https://arxiv.org/pdf/1907.09486
Title:Barycentric interpolation on Riemannian and semi-Riemannian spaces,"
Abstract:  Interpolation of data represented in curvilinear coordinates and possibly
having some non-trivial, typically Riemannian or semi-Riemannian geometry is an
ubiquitous task in all of physics. In this work we present a covariant
generalization of the barycentric coordinates and the barycentric interpolation
method for Riemannian and semi-Riemannian spaces of arbitrary dimension. We
show that our new method preserves the linear accuracy property of barycentric
interpolation in a coordinate-invariant sense. In addition, we show how the
method can be used to interpolate constrained quantities so that the given
constraint is automatically respected. We showcase the method with two
astrophysics related examples situated in the curved Kerr spacetime. The first
problem is interpolating a locally constant vector field, in which case
curvature effects are expected to be maximally important. The second example is
a General Relativistic Magnetohydrodynamics simulation of a turbulent accretion
flow around a black hole, wherein high intrinsic variability is expected to be
at least as important as curvature effects.

    ",https://arxiv.org/pdf/1907.09487
Title:Proper Motions of Stellar Streams Discovered in the Dark Energy Survey,"
Abstract:  We cross-match high-precision astrometric data from Gaia DR2 with accurate
multi-band photometry from the Dark Energy Survey (DES) DR1 to confidently
measure proper motions for nine stellar streams in the DES footprint: Aliqa
Uma, ATLAS, Chenab, Elqui, Indus, Jhelum, Phoenix, Tucana III, and Turranburra.
We determine low-confidence proper motion measurements for four additional
stellar streams: Ravi, Wambelong, Willka Yaku, and Turbio. We find evidence for
a misalignment between stream tracks and the systemic proper motion of streams
that may suggest a systematic gravitational influence from the Large Magellanic
Cloud. These proper motions, when combined with radial velocity measurements,
will allow for detailed orbit modeling which can be used to constrain
properties of the LMC and its affect on nearby streams, as well as global
properties of the Milky Way's gravitational potential.

    ",https://arxiv.org/pdf/1907.09488
Title:Free-form Grale reconstruction of Abell 2744: robustness of uncertainties against changes in lensing data,"
Abstract:  Abell 2744, a massive Hubble Frontier Fields merging galaxy cluster with many
multiple images in the core has been the subject of many lens inversions using
different methods. While most existing studies compare various inversion
methods, we focus on a comparison of reconstructions that use different input
lensing data. Since the quantity and quality of lensing data is constantly
improving, it makes sense to ask if the estimated uncertainties are robust
against changes in the data. We address this question using free-form Grale,
which takes only image information as input, and nothing pertaining to cluster
galaxies. We reconstruct Abell 2744 using two sets of strong lensing data from
the Hubble Frontier Fields community. Our first and second reconstructions use
55 and 91 images, respectively, and only 10 of the 91 images have the same
positions and redshifts as in the first reconstruction. Comparison of the two
mass maps shows that Grale uncertainties are robust against these changes, as
well as small modifications in the inversion routine. Additionally, applying
the methods used in Sebesta et al. (2016) for MACS J0416, we conclude that, in
a statistical sense, light follows mass in Abell 2744, with brighter galaxies
clustering stronger with the recovered mass than the fainter ones. We also show
that the faintest galaxies are anti-correlated with mass, which is likely the
result of light contamination from bright galaxies, and lensing magnification
bias acting on galaxies background to the cluster.

    ",https://arxiv.org/pdf/1907.09492
"Title:Astrobites as a Community-led Model for Education, Science Communication, and Accessibility in Astrophysics","
Abstract:  Support for early career astronomers who are just beginning to explore
astronomy research is imperative to increase retention of diverse practitioners
in the field. Since 2010, Astrobites has played an instrumental role in
engaging members of the community -- particularly undergraduate and graduate
students -- in research. In this white paper, the Astrobites collaboration
outlines our multi-faceted online education platform that both eases the
transition into astronomy research and promotes inclusive professional
development opportunities. We additionally offer recommendations for how the
astronomy community can reduce barriers to entry to astronomy research in the
coming decade.

    ",https://arxiv.org/pdf/1907.09496
Title:The BAHAMAS project: Effects of a running scalar spectral index on large-scale structure,"
Abstract:  Recent analyses of the cosmic microwave background (CMB) and the Lyman-alpha
forest indicate a mild preference for a deviation from a power law primordial
matter power spectrum (a so-called negative `running'). We use an extension to
the BAHAMAS suite of cosmological hydrodynamic simulations to explore the
effects that a running scalar spectral index has on large-scale structure
(LSS), using Planck CMB constraints to initialize the simulations. We focus on
5 key statistics: i) the non-linear matter power spectrum ii) the halo mass
function; iii) the halo two-point auto correlation function; iv) total mass
halo density profiles; and v) the halo concentration-mass relation. In terms of
the matter power spectrum, we find that a running scalar spectral index affects
all k-scales examined in this study, with a negative (positive) running leading
to an amplification (suppression) of power. These effects should be easily
detectable with upcoming surveys such as LSST and Euclid. In the mass range
sampled, a positive running leads to an increase in the mass of galaxy groups
and clusters, with the favoured negative running leading to a decrease in mass
of lower-mass (M <~ 10^13 M_solar) halos, but an increase for the most massive
(M >~ 10^13 M_solar) halos. Changes in the mass are generally confined to 5-10%
which, while not insignificant, cannot by itself reconcile the claimed tension
between the primary CMB and cluster number counts. We find that running does
not significantly affect the shapes of density profiles of matched halos,
changing only their amplitude. Finally, we demonstrate that the observed
effects on LSS due to a running scalar spectral index are separable from those
of baryonic effects to typically a few percent precision.

    ",https://arxiv.org/pdf/1907.09497
Title:deepCR: Cosmic Ray Rejection with Deep Learning,"
Abstract:  Cosmic ray (CR) identification and replacement are critical components of
imaging and spectroscopic reduction pipelines involving solid-state detectors.
We present deepCR, a deep learning based framework for CR identification and
subsequent image inpainting based on the predicted CR mask. To demonstrate the
effectiveness of this framework, we train and evaluate models on Hubble Space
Telescope ACS/WFC images of sparse extragalactic fields, globular clusters, and
resolved galaxies. We demonstrate that at a false positive rate of 0.5%, deepCR
achieves close to 100% detection rates in both extragalactic and globular
cluster fields, and 91% in resolved galaxy fields, which is a significant
improvement over the current state-of-the-art method LACosmic. Compared to a
multicore CPU implementation of LACosmic, deepCR CR mask predictions run up to
6.5 times faster on CPU and 90 times faster on a single GPU. For image
inpainting, the mean squared errors of deepCR predictions are 20 times lower in
globular cluster fields, 5 times lower in resolved galaxy fields, and 2.5 times
lower in extragalactic fields, compared to the best performing non-neural
technique tested. We present our framework and the trained models as an
open-source Python project, with a simple-to-use API. To facilitate
reproducibility of the results we also provide a benchmarking codebase.

    ",https://arxiv.org/pdf/1907.09500
Title:The X-ray-Resolved Supernova Remnant S8 in the Dwarf Irregular Galaxy IC 1613,"
Abstract:  We conducted an observation of the nearby irregular galaxy IC 1613 with the
Chandra X-ray Observatory using the S3 chip of the ACIS with an effective
exposure time of 49.9 ksec. The observation primarily targeted the extensive
bubble and star formation region in the northeast quadrant of the galaxy. The
only known supernova remnant (SNR) in IC 1613, S8, is also the galaxy's most
luminous X-ray source (L_X (0.3-8 keV) ~5-6x10^{36} erg/s). We resolve the SNR
with Chandra and compare its nearly circular X-ray morphology with Halpha and
radio images. We assign an upper limit on the luminosity of any possible
associated compact central object of ~4x10^{35}$ erg/s (0.3-8 keV band) and
conclude that we would detect a Crab-like pulsar but not a Cas A-like object.
We infer an age for S8 of ~3400-5600 years and compare it to other SNRs in the
Local Group. We suggest that S8 is a young composite SNR.

    ",https://arxiv.org/pdf/1907.09506
Title:High-Contrast Testbeds for Future Space-Based Direct Imaging Exoplanet Missions,"
Abstract:  Instrumentation techniques in the field of direct imaging of exoplanets have
greatly advanced over the last two decades. Two of the four NASA-commissioned
large concept studies involve a high-contrast instrument for the imaging and
spectral characterization of exo-Earths from space: LUVOIR and HabEx. This
whitepaper describes the status of 8 optical testbeds in the US and France
currently in operation to experimentally validate the necessary technologies to
image exo-Earths from space. They explore two complementary axes of research:
(i) coronagraph designs and manufacturing and (ii) active wavefront correction
methods and technologies. Several instrument architectures are currently being
analyzed in parallel to provide more degrees of freedom for designing the
future coronagraphic instruments. The necessary level of performance has
already been demonstrated in-laboratory for clear off-axis telescopes
(HabEx-like) and important efforts are currently in development to reproduce
this accomplishment on segmented and/or on-axis telescopes (LUVOIR-like) over
the next two years.

    ",https://arxiv.org/pdf/1907.09508
Title:Flattened stellar systems based on distribution functions depending on actions,"
Abstract:  We address an issue that arises when self-consistently flattened dynamical
stellar systems are constructed by adopting a distribution function (DF) that
depends on the action integrals. The velocity distribution at points on the
symmetry axis is controlled by the the dependence of the DF on just one action,
while at points off the symmetry axis two actions are involved. Consequently,
the physical requirement that the velocity distribution evolves continuously in
the neighbourhood of the symmetry axis restricts the functional forms of
acceptable DFs. An algorithm for conforming to this restriction is presented
and used to construct a variety of flattened models.

    ",https://arxiv.org/pdf/1907.09526
Title:Dynamics of Dusty Vortices I: Extensions and limitations of the terminal velocity approximation,"
Abstract:  Motivated by the stability of dust laden vortices, in this paper we study the
terminal velocity approximation equations for a gas coupled to a pressureless
dust fluid and present a numerical solver for the equations embedded in the
FARGO3D hydrodynamics code. We show that for protoplanetary discs it is
possible to use the baricenter velocity in the viscous stress tensor, making it
trivial to simulate viscous dusty protoplanetary discs with this model. We also
show that the terminal velocity model breaks down around shocks, becoming
incompatible with the two fluid model it is derived from. Finally we produce a
set of test cases for numerical schemes and demonstrate the performance of our
code on these tests. Our implementation embedded in FARGO3D using an
unconditionally stable explicit integrator is fast, and exhibits the desired
second order spatial convergence for smooth problems.

    ",https://arxiv.org/pdf/1907.09541
,,https://arxiv.org
Title:Imaging the Key Stages of Planet Formation,"
Abstract:  New images of young stars are revolutionizing our understanding of planet
formation. ALMA detects large grains in planet-forming disks with few AU scale
resolution and scattered light imaging with extreme adaptive optics systems
reveal small grains suspended on the disks' flared surfaces. Tantalizing
evidence for young exoplanets is emerging from line observations of CO and
H-alpha. In this white paper, we explore how even higher angular resolution can
extend our understanding of the key stages of planet formation, to resolve
accreting circumplanetary disks themselves, and to watch planets forming in
situ for the nearest star-forming regions. We focus on infrared observations
which are sensitive to thermal emission in the terrestrial planet formation
zone and allow access to molecular tracers in warm ro-vibrational states.
Successful planet formation theories will not only be able to explain the
diverse features seen in disks, but will also be consistent with the rich
exoplanet demographics from RV and transit surveys. While we are far from
exhausting ground-based techniques, the ultimate combination of high angular
resolution and high infrared sensitivity can only be achieved through
mid-infrared space interferometry.

    ",https://arxiv.org/pdf/1907.09564
Title:Horizontal branch morphology: A new photometric parametrization,"
Abstract:  Theory and observations indicate that the distribution of stars along the
horizontal branch of Galactic globular clusters mainly depends on the metal
content. However, the existence of globular clusters with similar metal content
and absolute age but different horizontal branch morphologies, suggests the
presence of another parameter affecting the star distribution along the branch.
To investigate the variation of the horizontal branch morphology in Galactic
globular clusters, we define a new photometric horizontal branch morphology
index, overcoming some of the limitations and degeneracies affecting similar
indices available in the literature. We took advantage of a sample of 64
Galactic globular clusters, with both space-based imaging data and homogeneous
ground-based photometric catalogues in five different bands ($U$,$B$,$V$, $R$,
$I$). The new index, $\tau_{HB}$, is defined as the ratio between the areas
subtended by the cumulative number distribution in magnitude ($I$) and in
colour ($V-I$) of all stars along the horizontal branch. This new index shows a
linear trend over the entire range in metallicity (-2.35 $\leq$ [Fe/H] $\leq$
-0.12) covered by our Galactic globular cluster sample. We found a linear
relation between $\tau_{HB}$ and absolute cluster ages. We also found a
quadratic anti-correlation with [Fe/H], becoming linear when we eliminate the
age effect on $\tau_{HB}$ values. Moreover, we identified a subsample of eight
clusters that are peculiar according to their $\tau_{HB}$ values. These
clusters have bluer horizontal branch morphology when compared to typical ones
of similar metallicity. These findings allow us to define them as the 'second
parameter' clusters in the sample. A comparison with synthetic horizontal
branch models suggests that they cannot be entirely explained with a spread in
helium content.

    ",https://arxiv.org/pdf/1907.09568
Title:A Realistic Roadmap to Formation Flying Space Interferometry,"
Abstract:  The ultimate astronomical observatory would be a formation flying
interferometer in space, immune to atmospheric turbulence and absorption, free
from atmospheric and telescope thermal emission, and reconfigurable to adjust
baselines according to the required angular resolution. Imagine the
near/mid-infrared sensitivity of the JWST and the far-IR sensitivity of
Herschel but with ALMA-level angular resolution, or imagine having the
precision control to null host star light across 250m baselines and to detect
molecules from the atmospheres of nearby exo-Earths. With no practical
engineering limit to the formation's size or number of telescopes in the array,
formation flying interferometry will revolutionize astronomy and this White
Paper makes the case that it is now time to accelerate investments in this
technological area. Here we provide a brief overview of the required
technologies needed to allow light to be collected and interfered using
separate spacecrafts. We emphasize the emerging role of inexpensive smallSat
projects and the excitement for the LISA Gravitational Wave Interferometer to
push development of the required engineering building-blocks. We urge the
Astro2020 Decadal Survey Committee to highlight the need for a small-scale
formation flying space interferometer project to demonstrate end-to-end
competency with a timeline for first stellar fringes by the end of the decade.

    ",https://arxiv.org/pdf/1907.09583
Title:Galaxy Clusters Selected via the Sunyaev-Zel'dovich Effect in the SPTpol 100-Square-Degree Survey,"
Abstract:  We present a catalog of galaxy cluster candidates detected in 100 square
degrees surveyed with the SPTpol receiver on the South Pole Telescope. The
catalog contains 89 candidates detected with a signal-to-noise ratio greater
than 4.6. The candidates are selected using the Sunyaev-Zel'dovich effect at 95
and 150 GHz. Using both space- and ground-based optical and infrared
telescopes, we have confirmed 81 candidates as galaxy clusters. We use these
follow-up images and archival images to estimate photometric redshifts for 66
galaxy clusters and spectroscopic observations to obtain redshifts for 13
systems. An additional 2 galaxy clusters are confirmed using the overdensity of
near-infrared galaxies only, and are presented without redshifts. We find that
15 candidates (18% of the total sample) are at redshift of $z \geq 1.0$, with a
maximum confirmed redshift of $z_{\rm{max}} = 1.38 \pm 0.10$. We expect this
catalog to contain every galaxy cluster with $M_{500c} > 2.6 \times 10^{14}
M_\odot h^{-1}_{70}$ and $z > 0.25$ in the survey area. The mass threshold is
approximately constant above $z = 0.25$, and the complete catalog has a median
mass of approximately $ M_{500c} = 2.7 \times 10^{14} M_\odot h^{-1}_{70}$.
Compared to previous SPT works, the increased depth of the millimeter-wave data
(11.2 and 6.5 $\mu$K-arcmin at 95 and 150 GHz, respectively) makes it possible
to find more galaxy clusters at high redshift and lower mass.

    ",https://arxiv.org/pdf/1907.09621
"Title:MOCMC: Method of Characteristics Moment Closure, a Numerical Method for Covariant Radiation Magnetohydrodynamics","
Abstract:  We present a conservative numerical method for radiation magnetohydrodynamics
with frequency-dependent full transport in stationary spacetimes. This method
is stable and accurate for both large and small optical depths and radiation
pressures. The radiation stress-energy tensor is evolved in flux-conservative
form, and closed with a swarm of samples that each transport a multigroup
representation of the invariant specific intensity along a null geodesic. In
each zone, the enclosed samples are used to efficiently construct a Delaunay
triangulation of the unit sphere in the comoving frame, which in turn is used
to calculate the Eddington tensor, average source terms, and adaptively refine
the sample swarm. Radiation four-fources are evaluated in the moment sector in
a semi-implicit fashion. The radiative transfer equation is solved in invariant
form deterministically for each sample. Since each sample carries a discrete
representation of the full spectrum, the cost of evaluating the transport
operator is independent of the number of frequency groups, representing a
significant reduction of algorithmic complexity for transport in frequency
dependent problems. The major approximation we make in this work is performing
scattering in an angle-averaged way, with Compton scattering further
approximated by the Kompaneets equation. Local adaptivity in samples also makes
this scheme more amenable to nonuniform meshes than a traditional Monte Carlo
method. We describe the method and present results on a suite of test problems.
We find that MOCMC converges at least as $\sim N^{-1}$, rather than the
canonical Monte Carlo $N^{-1/2}$, where $N$ is the number of samples per zone.
On several problems we demonstrate substantial improvement over Eddington and
M1 closures and gray opacities.

    ",https://arxiv.org/pdf/1907.09625
Title:On the nature of the resonant drag instability of dust streaming in protoplanetary disc,"
Abstract:  The recently discovered resonant drag instability (RDI) of dust streaming in
protoplanetary disc is considered as the mode coupling of subsonic gas-dust
mixture perturbations. This mode coupling is coalescence of two modes with
nearly equal phase velocities: inertial wave (IW) having positive energy and a
streaming dust wave (SDW) having negative energy as measured in the frame of
gas environment being at rest in vertical hydrostatic equilibrium. SDW is a
trivial mode produced by the bulk streaming of dust, which transports
perturbations of dust density. In this way, settling combined with radial drift
of the dust makes possible coupling of SDW with IW and the onset of the
instability. In accordance with the concept of the mode coupling, RDI growth
rate is proportional to the square root of the coupling term of the dispersion
equation, which itself is proportional to mass fraction of dust, $f\ll 1$. This
clarifies why RDI growth rate $\propto f^{1/2}$. When SDW has positive energy,
its resonance with IW provides an avoided crossing instead of the mode
coupling. In the high wavenumber limit RDI with unbounded growth rate $\propto
f^{1/3}$ is explained by the triple mode coupling, which is coupling of SDW
with two IW. It coexists with a new quasi-resonant instability accompanied by
bonding of two oppositely propagating low-frequency IW. The mode coupling does
not exist for dust streaming only radially in a disc. In this case RDI is
provided by the obscured mechanism associated with the inertia of solids.

    ",https://arxiv.org/pdf/1907.09626
Title:Interstellar neutral helium in the heliosphere from IBEX observations. VI. The He$^+$ density and the ionization state in the Very Local Interstellar Matter,"
Abstract:  Interstellar neutral gas atoms penetrate the heliopause and reach 1~au, where
they are detected by IBEX. The flow of neutral interstellar helium through the
perturbed interstellar plasma in the outer heliosheath (OHS) results in
creation of the secondary population of interstellar He atoms, the so-called
Warm Breeze, due to charge exchange with perturbed ions. The secondary
population brings the imprint of the OHS conditions to the IBEX-Lo instrument.
Based on a global simulation of the heliosphere with measurement-based
parameters and detailed kinetic simulation of the filtration of He in the OHS,
we find the number density of interstellar He$^+$ population at $(8.98\pm
0.12)\times 10^{-3}$~cm$^{-3}$. With this, we obtain the absolute density of
interstellar H$^+$ $5.4\times 10^{-2}$~cm$^{-3}$ and electrons $6.3\times
10^{-2}$~cm$^{-3}$, and ionization degrees of H 0.26 and He 0.37. The results
agree with estimates of the Very Local Interstellar Matter parameters obtained
from fitting the observed spectra of diffuse interstellar EUV and soft X-Ray
background.

    ",https://arxiv.org/pdf/1907.09645
Title:Fast Radio Burst dispersion measures and rotation measures and the origin of intergalactic magnetic fields,"
Abstract:  We investigate the possibility of measuring intergalactic magnetic fields
using the dispersion measures and rotation measures of fast radio bursts. With
Bayesian methods, we produce probability density functions for values of these
measures. We distinguish between contributions from the intergalactic medium,
the host galaxy and the local environment of the progenitor. To this end, we
use constrained, magnetohydrodynamic simulations of the local Universe to
compute lines-of-sight integrals from the position of the Milky Way. In
particular, we differentiate between predominantly astrophysical and primordial
origins of magnetic fields in the intergalactic medium. We test different
possible types of host galaxies and probe different distribution functions of
fast radio burst progenitor locations inside the host galaxy. Under the
assumption that fast radio bursts are produced by magnetars, we use analytic
predictions to account for the contribution of the local environment. We find
that less than 100 fast radio bursts from magnetars in stellar-wind
environments hosted by starburst dwarf galaxies at redshift $z \gtrsim 0.5$
suffice to discriminate between predominantly primordial and astrophysical
origins of intergalactic magnetic fields. However, this requires the
contribution of the Milky Way to be removed with a precision of $\approx 1
\rm~rad~m^{-2}$. We show the potential existence of a subset of fast radio
bursts whose rotation measure carry information on the strength of the
intergalactic magnetic field and its origins.

    ",https://arxiv.org/pdf/1907.09650
"Title:Long-term variations of Venus' 365-nm albedo observed by Venus Express, Akatsuki, MESSENGER, and Hubble Space Telescope","
Abstract:  An unknown absorber near the cloud top level of Venus generates a broad
absorption feature from the ultraviolet (UV) to visible, peaking around 360 nm,
and therefore plays a critical role in the solar energy absorption. We present
a quantitative study on the variability of the cloud albedo at 365 nm and its
impact on Venus' solar heating rates based on an analysis of Venus Express and
Akatsuki's UV images, and Hubble Space Telescope and MESSENGER's UV spectral
data; in this analysis the calibration correction factor of the UV images of
Venus Express (VMC) is updated relative to the Hubble and MESSENGER albedo
measurements. Our results indicate that the 365-nm albedo varied by a factor of
2 from 2006 to 2017 over the entire planet, producing a 25-40% change in the
low latitude solar heating rate according to our radiative transfer
calculations. Thus, the cloud top level atmosphere should have experienced
considerable solar heating variations over this period. Our global circulation
model calculations show that this variable solar heating rate may explain the
observed variations of zonal wind from 2006 to 2017. Overlaps in the timescale
of the long-term UV albedo and the solar activity variations make it plausible
that solar extreme UV intensity and cosmic-ray variations influenced the
observed albedo trends. The albedo variations might also be linked with
temporal variations of the upper cloud SO2 gas abundance, which affects the
H2SO4-H2O aerosol formation.

    ",https://arxiv.org/pdf/1907.09683
Title:Observations meets theory in clustered star formation,"
Abstract:  Stars form predominantly in groups which display a broad spectrum of masses,
sizes, and other properties. Despite this diversity there exist an underlying
structure that can constrain cluster formation theories. We show how combining
observations with simulations allows to disclose this underlying structure. One
example is the mass-radius relation for young embedded associations which
follows $M_c = CR_c^\gamma$ with $\gamma$ = 1.7 $\pm$0.2, which is directly
related to the mass-radius relation of clumps. Results based on GAIA 2D have
demonstrated that young stellar groups (1--5 Myr) expand and that this
expansion process is largely over by an age of 10-20 Myr. Such a behaviour is
expected within the gas expulsion scenario. However, the effect of gas
expulsion depends strongly on a the SFE, the gas expulsion time scale, etc.
Here it is demonstrated how existing and upcoming data are able to constrain
these parameters and correspondingly the underlying models.

    ",https://arxiv.org/pdf/1907.09712
"Title:Direct Estimates of the Solar Coronal Magnetic Field Using Contemporaneous Extreme-ultraviolet, Radio, and White-light Observations","
Abstract:  We report a solar coronal split-band type II radio burst that was observed on
2016 March 16 with the Gauribidanur Radio Spectro-Polarimeter (GRASP) in the
frequency range $\approx$\,90\,-\,50 MHz, and the Gauribidanur RadioheliograPH
(GRAPH) at two discrete frequencies, viz. 80 MHz and 53.3 MHz. Observations
around the same epoch in extreme-ultraviolet (EUV) and white-light show that
the above burst was associated with a flux rope structure and a coronal mass
ejection (CME), respectively. The combined height-time plot generated using
EUV, radio, and whitelight data suggest that the different observed features
(i.e. the flux rope, type II burst and the CME) are all closely associated. We
constructed an empirical model for the coronal electron density distribution
($N_{e}(r)$, where $r$ is the heliocentric distance) from the above set of
observations themselves and used it to estimate the coronal magnetic field
strength ($B$) over the range of $r$ values in which the respective events were
observed. The $B$ values are consistent with each other. They vary as
$B(r)\,=\,2.61 \times r^{-2.21}$ \textrm{G} in the range $r
\approx$\,1.1\,-\,2.2$\rm R_{\odot}$. As far as we know, similar `direct'
estimates of $B$ in the near-Sun corona without assuming a model for
$N_{e}(r)$, and by combining co-temporal set of observations in two different
regions (radio and whitelight) of the electromagnetic spectrum, have rarely
been reported. Further, the present work is a novel attempt where the
characteristics of a propagating EUV flux rope structure, considered to be the
signature of a CME close the Sun, have been used to estimate $B(r)$ in the
corresponding distance range.

    ",https://arxiv.org/pdf/1907.09721
Title:Constraining the Evolution of the Baryon Fraction in the IGM with FRB and H(z) data,"
Abstract:  Extragalactic dispersion measures (DMs) obtained from observations of fast
radio bursts (FRBs) are an excellent tool for probing intergalactic medium
(IGM) and for conducting cosmography. However, the DM contribution from the IGM
(${\rm DM_{IGM}}$) depends on the fraction of baryon mass in the IGM, $f_{\rm
IGM}$, which is not properly constrained. As $f_{\rm IGM}(z)$ is geometrically
related to the Hubble parameter $H(z)$ and ${\rm DM_{IGM}}(z)$, here we propose
that combining two independent measurements of FRBs and $H(z)$ in similar
redshift ranges provides a novel and cosmology-free method to constrain the
evolution of $f_{\rm IGM}(z)$. Under the assumption that $f_{\rm IGM}$ is
evolving with redshift in a functional form, we forecast that the evolution of
$f_{\rm IGM}(z)$ can be well inferred in a combined analysis of $\sim3000$
${\rm DM_{IGM}}(z)$ derived from FRBs and $\sim50$ $H(z)$ derived from the
Hubble parameter data. Though the efficiency of our method is not as good as
that of the other model-independent method involving the joint measurements of
DM and luminosity distance of FRBs, our method offers a new model-independent
way to constrain $f_{\rm IGM}(z)$.

    ",https://arxiv.org/pdf/1907.09772
