Title,Annotation,PDF 
"Title:
Discovery of a possibly old galaxy at $z=6.027$, multiply imaged by the  massive cluster Abell 383","
Abstract: We report the discovery of a unique $z=6.027$ galaxy, multiply imaged by the
cluster Abell 383 and detected in new Hubble Space Telescope ACS and WFC3
imaging, as well as in Warm Spitzer observations. This galaxy was selected as a
pair of i-dropouts; its suspected high redshift was confirmed by the
measurement of a strong Lyman-alpha line in both images using Keck/DEIMOS.
Combining Hubble and Spitzer photometry after correcting for contamination by
line emission (estimated to be a small effect), we identify a strong Balmer
break of 1.5 magnitudes. Taking into account the magnification factor of
11.4+/-1.9 (2.65+/-0.17 mag) for the brightest image, the unlensed AB magnitude
for the source is 27.2+/-0.05 in the H band, corresponding to a 0.4 L* galaxy,
and 25.7+/-0.08 at 3.6 um. The UV slope is consistent with beta~2.0, and from
the rest-frame UV continuum we measure a current star formation rate of
2.4+/-1.1 Msol/yr. The unlensed half-light radius is measured to be 300 pc,
from which we deduce a star-forming surface density of ~10 Msol/yr/kpc2. The
Lyman-alpha emission is found to be extended over ~3"" along the slit,
corresponding to ~5 kpc in the source plane. This can be explained by the
presence of a much larger envelope of neutral hydrogen around the star-forming
region. Finally, fitting the spectral energy distribution using 7 photometric
data points with simple SED models, we derive the following properties: very
little reddening, an inferred stellar mass of M*=6e9 Msol, and an inferred age
of ~800 Myrs (corresponding to a redshift of formation of ~18). The
star-formation rate of this object was likely much stronger in the past than at
the time of observation, suggesting that we may be missing a fraction of
galaxies at z~6 which have already faded in rest-frame UV wavelengths.
",https://export.arxiv.org/pdf/1102.5092
"Title:
A 116 Year Record of Mass Transfer in R Arae","
Abstract: This is a period study of the bright interacting southern eclipsing binary
star R Arae. New photometric data are combined with archival data to determine
R Ara's average mass transfer rate over the past 116 years through the analysis
of the resulting ephemeris curve. An updated ephemeris is given.
",https://export.arxiv.org/pdf/1102.3230
"Title:
An interesting candidate for isolated massive star formation in the  Small Magellanic Cloud","
Abstract: The region of the Small Magellanic Cloud (SMC) with which this paper is
concerned contains the highest concentration of IRAS/Spitzer sources, H I
emission, and molecular clouds in this neighboring galaxy. However very few
studies have been devoted to it, despite these signs of star formation. We
present the first detailed study of the compact H II region N33 in the SMC by
placing it in a wider context of massive star formation. Moreover, we show that
N33 is a particularly interesting candidate for isolated massive star
formation. This analysis is based mainly on optical ESO NTT observations, both
imaging and spectroscopy, coupled with other archive data, notably Spitzer
images (IRAC 3.6, 4.5, 5.8, and 8.0 mic) and 2MASS observations. We derive a
number of physical characteristics of the compact H II region N33 for the first
time. This gas and dust formation of 7"".4 (2.2 pc) in diameter is powered by a
massive star of spectral type O6.5-O7 V. The compact H II region belongs to a
rare class of H II regions in the Magellanic Clouds, called high-excitation
blobs (HEBs). We show that this H II region is not related to any star cluster.
Specifically, we do not find any traces of clustering around N33 on scales
larger than 10"" (~ 3 pc). On smaller scales, there is a marginal stellar
concentration, the low density of which, below the 3 sigma level, does not
classify it as a real cluster. We also verify that N33 is not a member of any
large stellar association. Under these circumstances, N33 is also therefore
attractive because it represents a remarkable case of isolated massive-star
formation in the SMC. Various aspects of the relevance of N33 to the topic of
massive-star formation in isolation are discussed.
",https://export.arxiv.org/pdf/1102.1257
"Title:
KEPLER's First Rocky Planet: Kepler-10b","
Abstract: NASA's Kepler Mission uses transit photometry to determine the frequency of
earth-size planets in or near the habitable zone of Sun-like stars. The mission
reached a milestone toward meeting that goal: the discovery of its first rocky
planet, Kepler-10b. Two distinct sets of transit events were detected: 1) a 152
+/- 4 ppm dimming lasting 1.811 +/- 0.024 hours with ephemeris
T[BJD]=2454964.57375+N*0.837495 days and 2) a 376 +/- 9 ppm dimming lasting
6.86 +/- 0.07 hours with ephemeris T[BJD]=2454971.6761+N*45.29485 days.
Statistical tests on the photometric and pixel flux time series established the
viability of the planet candidates triggering ground-based follow-up
observations. Forty precision Doppler measurements were used to confirm that
the short-period transit event is due to a planetary companion. The parent star
is bright enough for asteroseismic analysis. Photometry was collected at
1-minute cadence for >4 months from which we detected 19 distinct pulsation
frequencies. Modeling the frequencies resulted in precise knowledge of the
fundamental stellar properties. Kepler-10 is a relatively old (11.9 +/- 4.5
Gyr) but otherwise Sun-like Main Sequence star with Teff=5627 +/- 44 K,
Mstar=0.895 +/- 0.060 Msun, and Rstar=1.056 +/- 0.021 Rsun. Physical models
simultaneously fit to the transit light curves and the precision Doppler
measurements yielded tight constraints on the properties of Kepler-10b that
speak to its rocky composition: Mpl=4.56 +/- 1.29 Mearth, Rpl=1.416 +/- 0.036
Rearth, and density=8.8 +/- 2.9 gcc. Kepler-10b is the smallest transiting
exoplanet discovered to date.
",https://export.arxiv.org/pdf/1102.0605
"Title:
Dieterici gas as a Unified Model for Dark Matter and Dark Energy","
Abstract: The dominance of dark energy in the universe has necessitated the
introduction of a repulsive gravity source to make q0 negative. The models for
dark energy range from a simple lambda-term to quintessence, Chaplygin gas,
etc. We look at the possibility of how change of behaviour of missing energy
density, from DM to DE, may be determined by the change in the equation of
state of a background fluid instead of a form of potential. The question of
cosmic acceleration can be discussed within the framework of theories which do
not necessarily include scalar fields.
",https://export.arxiv.org/pdf/1102.1598
"Title:
Steady-state evolution of debris disks around solar-type stars","
Abstract: We present an analysis of debris disk data around Solar-type stars (spectral
types F0-K5) using the steady-state analytical model of Wyatt et al. (2007).
Models are fitted to published data from the FEPS (Meyer et al. 2006) project
and various GTO programs obtained with MIPS on the Spitzer Space Telescope at
24 micron and 70 micron, and compared to a previously published analysis of
debris disks around A stars using the same evolutionary model. We find that the
model reproduces most features found in the data sets, noting that the model
disk parameters for solar-type stars are different to those of A stars.
Although this could mean that disks around Solar-type stars have different
properties from their counterparts around earlier-type stars, it is also
possible that the properties of disks around stars of different spectral types
appear more different than they are because the blackbody disk radius
underestimates the true disk radius by a factor $X_r$ which varies with
spectral type. We use results from realistic grain modelling to quantify this
effect for solar-type stars and for A stars. Our results imply that
planetesimals around solar-type stars are on average larger than around A stars
by a factor of a few but that the mass of the disks are lower for disks around
FGK stars, as expected. We also suggest that discrepancies between the
evolutionary timescales of 24 micron statistics predicted by our model and that
observed in previous surveys could be explained by the presence of
two-component disks in the samples of those surveys, or by transient events
being responsible for the 24 micron emission of cold disks beyond a few Myr.
Further study of the prevalence of two component disks, and of constraints on
$X_r$, and increasing the size of the sample of detected disks, are important
for making progress on interpreting the evolution of disks around solar-type
stars.
",https://export.arxiv.org/pdf/1102.4341
"Title:
A deep view of the Monoceros ring in the Anticenter direction: clues of  its extra-Galactic origin","
Abstract: We present the results of deep imaging obtained at the CFHT with MegaCam in
the Anticenter direction at two different heights above the Galactic disk. We
detect the presence of the Monoceros ring in both fields as a conspicuous and
narrow Main Sequence feature which dominates star counts over a large portion
of the color-magnitude diagram down to g'~24. The comparison of the morphology
and density of this feature with a large variety of Galactic models excludes
the possibility that it can be due to a flare of the Galactic disk, supporting
an extra-Galactic origin for this ring-like structure.
",https://export.arxiv.org/pdf/1102.2137
"Title:
The Total Mass of Dark Matter Haloes","
Abstract: The simple, conventional dark matter halo mass definitions commonly used in
cosmological simulations (""virial"" mass, FoF mass, $M_{50,100,200,...}$) only
capture part of the collapsed material and are therefore inconsistent with the
halo mass concept used in analytical treatments of structure formation.
Simulations have demonstrated that typical dark matter particle orbits extend
out to about 90 per cent of their turnaround radius, which results in apocenter
passages outside of the current ""virial"" radius on the first and also on the
second orbit. Here we describe how the formation history of haloes can be used
to identify those particles which took part in the halo collapse, but are
missed by conventional group-finders because of their remote present location.
These particles are added to the part of the halo already identified by FoF.
The corrected masses of dark haloes are significantly higher (the median mass
increase is 25 per cent) and there is a considerable shift of the halo mass
function towards the Press & Schechter form. We conclude that meaningful
quantitative comparisons between (semi-)analytic predictions of halo properties
(e.g. mass functions, mass accretion rates, merger rates, spatial clustering,
etc.) and simulation results will require using the same halo definition in
both approaches.
",https://export.arxiv.org/pdf/1102.5736
"Title:
A Chandra study of the large-scale shock and cool filaments in Hydra A:  Evidence for substantial gas dredge-up by the central outburst","
Abstract: We present the results of a Chandra study of the Hydra A galaxy cluster,
where a powerful AGN outburst created a large-scale cocoon shock. We
investigated possible azimuthal variations in shock strength and shape, finding
indications for a weak shock with a Mach number in the range ~1.2-1.3. We
measured the temperature change across the shock front. However, the detection
of a temperature rise in the regions immediately inside of the front is
complicated by the underlying temperature profile of the cluster atmosphere. We
measured the global temperature profile of the cluster up to 700 kpc, which
represents the farthest measurement obtained with Chandra for this cluster. A
""plateau"" in the temperature profile in the range ~70-150 kpc indicates the
presence of cool gas, which is likely the result of uplift of material by the
AGN outburst. After masking the cool filaments visible in the hardness ratio
map, the plateau disappears and the temperature profile recovers a typical
shape with a peak around 190 kpc, just inside the shock front. However, it is
unlikely that such a temperature feature is produced by the shock as it is
consistent with the general shape of the temperature profiles observed for
relaxed galaxy clusters. We studied the spectral properties of the cool
filaments finding evidence that ~10^11 M_sun of low-entropy material has been
dredged up by the rising lobes from the central 30 kpc to the observed current
position of 75-150 kpc. The energy required to lift the cool gas is >~2.2 x
10^60 erg, which is comparable to the work required to inflate the cavities and
is ~25% of the total energy of the large-scale shock. Our results show that the
AGN feedback in Hydra A is acting not only by directly heating the gas, but
also by removing a substantial amount of potential fuel for the SMBH.
",https://export.arxiv.org/pdf/1102.5397
"Title:
Observing Evolution in the Supergranular Length Scale During Periods of  Low Solar Activity","
Abstract: We present the initial results of an observational study into the variation
of the dominant length-scale of quiet solar emission: supergranulation. This
length-scale reflects the radiative energy in the plasma of the upper solar
chromosphere and transition region at the magnetic network boundaries forming
as a result of the relentless interaction of magnetic fields and convective
motions of the Sun's interior. We demonstrate that a net difference of ~0.5Mm
in the supergranular emission length-scale occurs when comparing observations
cycle 22/23 and cycle 23/24 minima. This variation in scale is reproduced in
the datasets of multiple space- and ground-based instruments and using
different diagnostic measures. By means of extension, we consider the variation
of the supergranular length-scale over multiple solar minima by analyzing a
subset of the Mt Wilson Solar Observatory (MWO) Ca II K image record. The
observations and analysis presented provide a tantalizing look at solar
activity in the absence of large-scale flux emergence, offering insight into
times of ""extreme"" solar minimum and general behavior such as the phasing and
cross-dependence of different components of the spectral irradiance. Given that
the modulation of the supergranular scale imprints itself in variations of the
Sun's spectral irradiance, as well as in the mass and energy transport into the
entire outer atmosphere, this preliminary investigation is an important step in
understanding the impact of the quiet sun on the heliospheric system.
",https://export.arxiv.org/pdf/1102.0303
"Title:
The star formation history of the Large Magellanic Cloud star cluster  NGC1751","
Abstract: The HST/ACS colour-magnitude diagrams (CMD) of the populous LMC star cluster
NGC1751 present both a broad main sequence turn-off and a dual clump of red
giants. We show that the latter feature is real and associate it to the first
appearance of electron-degeneracy in the H-exhausted cores of the cluster
stars. We then apply to the NGC1751 data the classical method of star formation
history (SFH) recovery via CMD reconstruction, for different radii
corresponding to the cluster centre, the cluster outskirts, and the underlying
LMC field. The mean SFH derived from the LMC field is taken into account during
the stage of SFH-recovery in the cluster regions, in a novel approach which is
shown to significantly improve the quality of the SFH results. For the cluster
centre, we find a best-fitting solution corresponding to prolonged star
formation for a for a timespan of 460 Myr, instead of the two peaks separated
by 200 Myr favoured by a previous work based on isochrone fitting. Remarkably,
our global best-fitting solution provides an excellent fit to the data - with
chi^2 and residuals close to the theoretical minimum - reproducing all the CMD
features including the dual red clump. The results for a larger ring region
around the centre indicate even longer star formation, but in this case the
results are of lower quality, probably because of the differential extinction
detected in the area. Therefore, the presence of age gradients in NGC1751 could
not be probed. Together with our previous findings for the SMC cluster NGC419,
the present results for the NGC1751 centre argue in favour of multiple star
formation episodes (or continued star formation) being at the origin of the
multiple main sequence turn-offs in Magellanic Cloud clusters with ages around
1.5 Gyr.
",https://export.arxiv.org/pdf/1102.2814
"Title:
A New Limit on Planck Scale Lorentz Violation from Gamma-ray Burst  Polarization","
Abstract: Constraints on possible Lorentz invariance violation (LIV) to first order in
$E/M_{\rm Planck}$ for photons in the framework of effective field theory (EFT)
are discussed, taking cosmological factors into account. Then, using the
reported detection of polarized soft $\gamma$-ray emission from the
$\gamma$-ray burst GRB041219a that is indicative of an absence of vacuum
birefringence, together with a very recent improved method for estimating the
redshift of the burst, we derive constraints on the dimension 5 Lorentz
violating modification to the Lagrangian of an effective local QFT for QED. Our
new constraints are more than five orders of magnitude better than recent
constraints from observations of the Crab Nebula. We obtain the upper limit on
the Lorentz violating dimension 5 EFT parameter $|\xi|$ of $2.4 \times
10^{-15}$, corresponding to a constraint on the dimension 5 standard model
extension parameter, $k^{(5)}_{(V)00} \le 4.2 \times 10^{-34}$ GeV$^{-1}$.
",https://export.arxiv.org/pdf/1102.2784
"Title:
Possibility of conversion of neutron star to quark star in presence of  high magnetic field","
Abstract: Recent results and data suggests that high magnetic field in neutron stars
(NS) strongly affects the characteristic (radius, mass) of the star. They are
even separated as a class known as magnetars, for whom the surface magnetic
field are greater than $10^{14}$ G. In this work we discuss the effect of such
high magnetic field on the phase transition of NS to quark star (QS). We study
the effect of magnetic field on the transition from NS to QS including the
magnetic field effect in equation of state (EoS). The inclusion of the magnetic
field increases the range of baryon number density, for which the flow
velocities of the matter in the respective phase are finite. The magnetic field
helps in initiation of the conversion process. The velocity of the conversion
front however decreases due to the presence of magnetic field, as the presence
of magnetic field reduces the effective pressure (P). The magnetic field of the
star gets decreased by the conversion process, and the resultant QS has lower
magnetic field than that of the initial NS.
",https://export.arxiv.org/pdf/1102.4660
"Title:
A Constant Molecular Gas Depletion Time in Nearby Disk Galaxies","
Abstract: We combine new sensitive, wide-field CO data from the HERACLES survey with
ultraviolet and infrared data from GALEX and Spitzer to compare the surface
densities of H2, Sigma_H2, and recent star formation rate, Sigma_SFR, over many
thousands of positions in 30 nearby disk galaxies. We more than quadruple the
size of the galaxy sample compared to previous work and include targets with a
wide range of galaxy properties. Even though the disk galaxies in this study
span a wide range of properties, we find a strong and approximately linear
correlation between Sigma_SFR and Sigma_H2 at our common resolution of 1kpc.
This implies a roughly constant median H2 consumption time, tau_H2 = Sigma_H2 /
Sigma_SFR, of ~2.35Gyr (including heavy elements) across our sample. At 1kpc
resolution, there is only a weak correlation between Sigma_H2 and tau_H2 over
the range Sigma_H2~5-100M_sun/pc^2, which is probed by our data. We compile a
broad set of literature measurements that have been obtained using a variety of
star formation tracers, sampling schemes and physical scales and show that
overall, these data yield almost exactly the same results, although with more
scatter. We interpret these results as strong, albeit indirect evidence that
star formation proceeds in a uniform way in giant molecular clouds in the disks
of spiral galaxies.
",https://export.arxiv.org/pdf/1102.1720
"Title:
Carbon Isotope and Isotopomer Fractionation in Cold Dense Cloud Cores","
Abstract: We construct the gas-grain chemical network model which includes carbon
isotopes (12C and 13C) with an emphasis on isotopomer-exchange reactions.
Temporal variations of molecular abundances, the carbon isotope ratios
(12CX/13CX) and the isotopomer ratios (12C13CX/13C12CX) of CCH and CCS in cold
dense cloud cores are investigated by numerical calculations. We confirm that
the isotope ratios of molecules, both in the gas phase and grain surfaces, are
significantly different depending on whether the molecule is formed from the
carbon atom (ion) or the CO molecule. Molecules formed from carbon atoms have
the CX/13CX ratios greater than the elemental abundance ratio of [12C/13C]. On
the other hand, molecules formed from CO molecules have the CX/13CX ratios
smaller than the [12C/13C] ratio. We reproduce the observed C13CH/13CCH ratio
in TMC-1, if the isotopomer exchange reaction, 13CCH + H <-> C13CH + H + 8.1 K,
proceeds with the forward rate coefficient kf > 10^-11 cm3 s-1. However, the
C13CS/13CCS ratio is lower than that observed in TMC-1. We then assume the
isotopomer exchange reaction catalyzed by the H atom, 13CCS + H <-> C13CS + H +
17.4 K. In the model with this reaction, we reproduce the observed C13CS/13CCS,
CCS/C13CS and CCS/13CCS ratio simultaneously.
",https://export.arxiv.org/pdf/1102.2282
"Title:
Antiproton modulation in the Heliosphere and AMS-02 antiproton over  proton ratio prediction","
Abstract: We implemented a quasi time-dependent 2D stochastic model of solar modulation
describing the transport of cosmic rays (CR) in the heliosphere. Our code can
modulate the Local Interstellar Spectrum (LIS) of a generic charged particle
(light cosmic ions and electrons), calculating the spectrum at 1AU. Several
measurements of CR antiparticles have been performed. Here we focused our
attention on the CR antiproton component and the antiproton over proton ratio.
We show that our model, using the same heliospheric parameters for both
particles, fit the observed anti-p/p ratio. We show a good agreement with
BESS-97 and PAMELA data and make a prediction for the AMS-02 experiment.
",https://export.arxiv.org/pdf/1102.0215
"Title:
Observational properties of diffuse radio sources in Galaxy Clusters.  Current knowledge and open questions","
Abstract: Diffuse radio sources in galaxy clusters are unique signposts of cluster
assembly in the Universe. Our knowledge of their observational properties has
considerably improved over the past decade, and the long standing questions
concerning their origin and rarity are now starting to receive some answers. It
is nowadays fairly well established that massive cluster mergers are the key
ingredient to account for the origin of halos and relics. The increasing number
of halos and relics found now allow to derive significant statistical
correlations. It has been shown that galaxy clusters may be radio-loud or
radio--quiet with respect to the presence of radio halos. Morevoer, radio halos
and relics are present only in unrelaxed clusters, whereas no such sources have
ever been found in relaxed systems. It has also become clear that a large
distribution exists for the spectral index of the synchrotron spectrum of radio
halos, and ultra-steep halos have been found.
Despite all this, a number of observational issues remain open. Well defined
radio spectra, from ~ hundred MHz to GHz frequencies and good spectral imaging
are available only for few halos and relics, and such information is crucial
for a detailed understanding of their origin. It is presently unclear if there
are basic differences between clusters with ultra steep spectrum radio halos
and those hosting ""classical"" ones, and it is unknown if less energetic mergers
result in an observational signature in the radio band. With the forthcoming
advent of LOFAR and of the SKA Pathfinders, we will soon be able to observe
galaxy clusters with a major improvement in the radio sensitivity and frequency
coverage, and we expect to be able to soon address some of these pressing
questions.
",https://export.arxiv.org/pdf/1102.1572
"Title:
Observational constraints on decaying vacuum dark energy model","
Abstract: The decaying vacuum model (DV), treating dark energy as a varying vacuum, has
been studied well recently. The vacuum energy decays linearly with the Hubble
parameter in the late-times, $\rho_\Lambda(t) \propto H(t)$, and produces the
additional matter component. We constrain the parameters of the DV model using
the recent data-sets from supernovae, gamma-ray bursts, baryon acoustic
oscillations, CMB, the Hubble rate and x-rays in galaxy clusters. It is found
that the best fit of matter density contrast $\Omega_m$ in the DV model is much
lager than that in $\Lambda$CDM model. We give the confidence contours in the
$\Omega_m-h$ plane up to $3\sigma$ confidence level. Besides, the normalized
likelihoods of $\Omega_m$ and $h$ are presented, respectively. %
",https://export.arxiv.org/pdf/1102.3254
"Title:
Anisotropy studies with multiscale autocorrelation function","
Abstract: We present a novel method, based on a multiscale approach, for detecting
anisotropy signatures in the arrival direction distribution of the highest
energy cosmic rays. This method is catalog independent, i.e. it does not depend
on the choice of a particular catalog of candidate sources, and it provides a
good discrimination power even in presence of contaminating isotropic
background. We present applications to simulated data sets of events
corresponding to plausible scenarios for events detected, in the last decades,
by world-wide surface detector-based observatories for charged particles.
",https://export.arxiv.org/pdf/1102.5007
"Title:
Near-infrared polarimetry as a tool for testing properties of accreting  super-massive black holes","
Abstract: Several massive black holes exhibit flux variability on time scales that
correspond to source sizes of the order of few Schwarzschild radii. We survey
the potential of near-infrared and X-ray polarimetry to constrain physical
properties of such black hole systems, namely their spin and inclination. We
have focused on a model where an orbiting hot spot is embedded in an accretion
disk. A new method of searching for the time-lag between orthogonal
polarization channels is developed and applied to an ensemble of hot spot
models that samples a wide range of parameter space. We found that the hot spot
model predicts signatures in polarized light which are in the range to be
measured directly in the near future. However, our estimations are predicted
upon the assumption of a Keplerian velocity distribution inside the flow where
the dominant part of the magnetic field is toroidal. We also found that if the
right model of the accretion flow can be chosen for each source (e.g. on the
basis of magnetohydrodynamics simulations) then the black hole spin and
inclination can be constrained to a small two-dimensional area in the
spin-inclination space. The results of the application of the method to the
available near-infrared polarimetric data of Sagittarius A* (Sgr A*) is
presented. It is shown that even with the currently available data the spin and
inclination of Sgr A* can be constrained. Next generations of near-infrared and
X-ray polarimeters should be able to exploit this tool.
",https://export.arxiv.org/pdf/1102.0775
"Title:
On the Initial Conditions for Star Formation and the IMF","
Abstract: Density probability distribution functions (PDFs) for turbulent
self-gravitating clouds should be convolutions of the local log-normal PDF,
which depends on the local average density rho-ave and Mach number M, and the
probability distribution functions for rho-ave and M, which depend on the
overall cloud structure. When self-gravity drives a cloud to increased central
density, the total PDF develops an extended tail. If there is a critical
density or column density for star formation, then the fraction of the local
mass exceeding this threshold becomes higher near the cloud center. These
elements of cloud structure should be in place before significant star
formation begins. Then the efficiency is high so that bound clusters form
rapidly, and the stellar initial mass function (IMF) has an imprint in the gas
before destructive radiation from young stars can erase it. The IMF could arise
from a power-law distribution of mass for cloud structure. These structures
should form stars down to the thermal Jeans mass MJ at each density in excess
of a threshold. The high-density tail of the PDF, combined with additional
fragmentation in each star-forming core, extends the IMF into the Brown Dwarf
regime. The core fragmentation process is distinct from the cloud structuring
process and introduces an independen core fragmentation mass function (CFMF).
The CFMF would show up primarily below the IMF peak.
",https://export.arxiv.org/pdf/1102.5232
"Title:
Direct neutralino searches in the NMSSM with gravitino LSP in the  degenerate scenario","
Abstract: In the present work a two-component dark matter model is studied adopting the
degenerate scenario in the R-parity conserving NMSSM. The gravitino LSP and the
neutralino NLSP are extremely degenerate in mass, avoiding the BBN bounds and
obtaining a high reheating temperature for thermal leptogenesis. In this model
both gravitino (absolutely stable) and neutralino (quasi-stable) contribute to
dark matter, and direct detection searches for neutralino are discussed. Points
that survive all the constraints correspond to a singlino-like neutralino.
",https://export.arxiv.org/pdf/1102.0189
"Title:
Generalized Non-Commutative Inflation","
Abstract: Non-commutative geometry indicates a deformation of the energy-momentum
dispersion relation $f(E)\equiv\frac{E}{pc}(\neq 1)$ for massless particles.
This distorted energy-momentum relation can affect the radiation dominated
phase of the universe at sufficiently high temperature. This prompted the idea
of non-commutative inflation by Alexander, Brandenberger and Magueijo (2003,
2005 and 2007). These authors studied a one-parameter family of
non-relativistic dispersion relation that leads to inflation: the $\alpha$
family of curves $f(E)=1+(\lambda E)^{\alpha}$. We show here how the
conceptually different structure of symmetries of non-commutative spaces can
lead, in a mathematically consistent way, to the fundamental equations of
non-commutative inflation driven by radiation. We describe how this structure
can be considered independently of (but including) the idea of non-commutative
spaces as a starting point of the general inflationary deformation of
$SL(2,\mathbb{C})$. We analyze the conditions on the dispersion relation that
leads to inflation as a set of inequalities which plays the same role as the
slow roll conditions on the potential of a scalar field. We study conditions
for a possible numerical approach to obtain a general one parameter family of
dispersion relations that lead to successful inflation.
",https://export.arxiv.org/pdf/1102.4828
"Title:
Supernova bound on keV-mass sterile neutrinos reexamined","
Abstract: Active-sterile neutrino mixing is strongly constrained for m_s > 100 keV to
avoid excessive energy losses from supernova cores. For smaller m_s, matter
effects suppress the effective mixing angle except for a resonant range of
energies where it is enhanced. We study the case of \nu_tau-\nu_s-mixing where
a \nu_tau-\bar\nu_tau asymmetry builds up due to the strong excess of \nu_s
over \bar\nu_s emission or vice versa, reducing the overall emission rate. In
the warm dark matter range m_s < 10 keV the mixing angle is essentially
unconstrained.
",https://export.arxiv.org/pdf/1102.5124
"Title:
Stellar Dynamics of Extreme-Mass-Ratio Inspirals","
Abstract: Inspiral of compact stellar remnants into massive black holes (MBHs) is
accompanied by the emission of gravitational waves at frequencies that are
potentially detectable by space-based interferometers. Event rates computed
from statistical (Fokker-Planck, Monte-Carlo) approaches span a wide range due
to uncertaintities about the rate coefficients. Here we present results from
direct integration of the post-Newtonian N-body equations of motion descrbing
dense clusters of compact stars around Schwarzschild MBHs. These simulations
embody an essentially exact (at the post-Newtonian level) treatment of the
interplay between stellar dynamical relaxation, relativistic precession, and
gravitational-wave energy loss. The rate of capture of stars by the MBH is
found to be greatly reduced by relativistic precession, which limits the
ability of torques from the stellar potential to change orbital angular
momenta. Penetration of this ""Schwarzschild barrier"" does occasionally occur,
resulting in capture of stars onto orbits that gradually inspiral due to
gravitational wave emission; we discuss two mechanisms for barrier penetration
and find evidence for both in the simulations. We derive an approximate formula
for the capture rate, which predicts that captures would be strongly disfavored
from orbits with semi-major axes below a certain value; this prediction, as
well as the predicted rate, are verified in the N-body integrations. We discuss
the implications of our results for the detection of extreme-mass-ratio
inspirals from galactic nuclei with a range of physical properties.
",https://export.arxiv.org/pdf/1102.3180
"Title:
A multiwavelength approach to BD+53$^\circ$2790: the O9.5V counterpart  to the X-ray binary system 4U~2206+54","
Abstract: The X-ray binary system 4U 2206+54 hides many mysteries. Among them, the
surprising behavior of both of its components: the O9.5 dwarf star
BD+53$^\circ$2790 and a slowly rotating neutron star. BD+53$^\circ$2790 misled
the astronomers showing itself very likely as a Be star. However, a deeper
spectral analysis and more intense monitoring, revealed that the real picture
was a bit more complicated: a) Although it shows evidence of a circumstellar
envelope, its observable properties differ from those typical envelopes in Be
stars. b) Comparison with spectral standards and models indicates a possible
over-abundance in He. This would open the possibility to link the behavior of
BD+53$^\circ$2790 to the He-rich class of stars. c) UV spectra shows an
abnormally slow and dense wind for an O9.5V star. d) Spectral classification in
the IR wavelength region suggest a more likely supergiant nature of the source,
in contradiction with the optical classification. e) The presence of an intense
magnetic field is under investigation. BD+53$^\circ$2790 stands as a perfect
laboratory for testing stellar structure, as well as wind and evolutionary
theories. The observable properties of this source in a wide range of spectral
bands are discussed, and some interpretations outlined.
",https://export.arxiv.org/pdf/1102.4952
"Title:
Precise cosmological parameter estimation using CosmoRec","
Abstract: We use the new cosmological recombination code, CosmoRec, for parameter
estimation in the context of (future) precise measurements of the CMB
temperature and polarization anisotropies. We address the question of how
previously neglected physical processes in the recombination model of Recfast
affect the determination of key cosmological parameters, for the first time
performing a model-by-model computation of the recombination problem. In
particular we ask how the biases depend on different combinations of
parameters, e.g. when varying the helium abundance or the effective number of
neutrino species in addition to the standard six parameters. We also forecast
how important the recombination corrections are for a combined Planck, ACTPol
and SPTpol data analysis. Furthermore, we ask which recombination corrections
are really crucial for CMB parameter estimation, and whether an approach based
on a redshift-dependent correction function to Recfast is sufficient in this
context.
",https://export.arxiv.org/pdf/1102.3683
"Title:
Modeling Extragalactic Foregrounds and Secondaries for Unbiased  Estimation of Cosmological Parameters From Primary CMB Anisotropy","
Abstract: Using the latest physical modeling and constrained by the most recent data,
we develop a phenomenological parameterized model of the contributions to
intensity and polarization maps at millimeter wavelengths from external
galaxies and Sunyaev-Zeldovich effects. We find such modeling to be necessary
for estimation of cosmological parameters from Planck data. For example,
ignoring the clustering of the infrared background would result in a bias in
n_s of 7 sigma. We show that the simultaneous marginalization over a full
foreground model can eliminate such biases, while increasing the statistical
uncertainty in cosmological parameters by less than 20%. The small increases in
uncertainty can be significantly reduced with the inclusion of
higher-resolution ground-based data.
The multi-frequency analysis we employ involves modeling 46 total power
spectra and marginalization over 17 foreground parameters. We show that we can
also reduce the data to a best estimate of the CMB power spectra, and just two
principal components (with constrained amplitudes) describing residual
foreground contamination.
",https://export.arxiv.org/pdf/1102.5195
