Ttile,Annotation,PDF 
Title:Detection of Flare-induced Plasma Flows in the Corona of EV Lac with X-ray Spectroscopy,"
Abstract:  Stellar flares are characterized by sudden enhancement of electromagnetic
radiation from the atmospheres of stars. Compared to their solar counterparts,
our knowledge on the coronal plasma dynamics of stellar flares and their
connection to coronal mass ejections (CMEs) remains very limited. With
time-resolved high-resolution spectroscopic observations from the
\textit{Chandra} X-ray observatory, we detected noticeable coronal plasma flows
during several stellar flares on a nearby dMe star EV Lac. In the observed
spectra of O~{\sc{viii}} (3 MK), Fe~{\sc{xvii}} (6 MK), Mg~{\sc{xii}} (10 MK),
and Si~{\sc{xiv}} (16 MK) lines, these flare-induced upflows/downflows appear
as significant Doppler shifts of several tens to \speed{130}, and the upflow
velocity generally increases with temperature. Variable line ratios of the
Si~{\sc{xiii}} triplet reveal that these plasma flows in most flares are
accompanied by an increase of the coronal plasma density and temperature. We
interpret these results as X-ray evidences for chromospheric evaporation on EV
Lac. In two successive flares, the plasma flow pattern and a sharp increase of
the measured coronal density are highly suggestive of explosive evaporation.
The transition from redshifts to blueshifts in such an explosive evaporation
occurs at a temperature of at least 10 MK, much higher than that observed in
solar flares ($\sim$1 MK). However, in one flare the cool and warm upflows
appear to be accompanied by a decreasing plasma density, which might be
explained by a stellar filament/prominence eruption coupled to this flare.
These results provide important clues to understand the coronal plasma dynamics
during flares on M dwarfs.

    ",https://arxiv.org/pdf/2205.14293
Title:Flickering returns as RS Oph reestablishes quiescent conditions following its 2021 nova outburst,"
Abstract:  RS Oph has persistently displayed flickering at optical wavelengths when
observed away from its repeating nova outbursts. During the 2006 eruption the
flickering disappeared, and this repeated during the recent 2021 event. We have
been monitoring RS Oph looking for the reappearance of flickering at B-band
following the 2021 outburst. The flickering was still absent (sigma(B)<0.002
mag) on day +210 (counted from nova optical maximum), appeared at
sigma(B)=0.008 mag on day +224, and raised to sigma(B)=0.029 mag on day +250.
On following dates the amplitude remained large, although fluctuating. The
recovery of B-band quiescence brightness by RS Oph begun around day +225 and
was completed by day +260. The parallel patterns followed by the rise in system
brightness and the reappearance of flickering confirm the central role played
in RS Oph by the return to pre-outburst conditions of the accretion disk and
the refilling by the RG wind of the immediate circumstellar space.

    ",https://arxiv.org/pdf/2205.14363
Title:SPH simulations of high-speed collisions between asteroids and comets,"
Abstract:  We studied impact processes by means of smoothed-particle hydrodynamics (SPH)
simulations. The method was applied to modeling formation of main-belt families
during the cometary bombardment (either early or late, ${\sim}\,3.85\,{\rm Gy}$
ago). If asteroids were bombarded by comets, as predicted by the Nice model,
hundreds of asteroid families (catastrophic disruptions of diameter $D \ge
100\,{\rm km}$ bodies) should have been created, but the observed number is
only 20. Therefore we computed a standard set of 125 simulations of collisions
between representative $D = 100\,{\rm km}$ asteroids and high-speed icy
projectiles (comets). According to our results, the largest remnant mass
$M_{\rm lr}$ is similar as in low-speed collisions, due to appropriate scaling
with the effective strength $Q_{\rm eff}$, but the largest fragment mass
$M_{\rm lf}$ exhibits systematic differences - it is typically smaller for
craterings and bigger for super-catastrophic events. This trend does not,
however, explain the non-existence of old families. The respective parametric
relations can be used in other statistical (Monte-Carlo) models to better
understand collisions between asteroidal and cometary populations.

    ",https://arxiv.org/pdf/2205.14370
Title:Possible Systematic Rotation in the Mature Stellar Population of a $z=9.1$ Galaxy,"
Abstract:  We present new observations with the Atacama Large Millimeter/submillimeter
Array for a gravitationally-lensed galaxy at $z=9.1$, MACS1149-JD1. [O III]
88-$\mu$m emission is detected at 10$\sigma$ with a spatial resolution of
$\sim0.3$ kpc in the source plane, enabling the most distant morpho-kinematic
study of a galaxy. The [O III] emission is distributed smoothly without any
resolved clumps and shows a clear velocity gradient with $\Delta V_{\rm
obs}/2\sigma_{\rm tot}=0.84\pm0.23$, where $\Delta V_{\rm obs}$ is the observed
maximum velocity difference and $\sigma_{\rm tot}$ is the velocity dispersion
measured in the spatially-integrated line profile, suggesting a rotating
system. Assuming a geometrically thin self-gravitating rotation disk model, we
obtain $V_{\rm rot}/\sigma_V=0.67_{-0.26}^{+0.73}$, where $V_{\rm rot}$ and
$\sigma_V$ are the rotation velocity and velocity dispersion, respectively,
still consistent with rotation. The resulting disk mass of
$0.65_{-0.40}^{+1.37}\times10^{9}$ M$_\odot$ is consistent with being
associated with the stellar mass identified with a 300 Myr-old stellar
population independently indicated by a Balmer break in the spectral energy
distribution. We conclude that the most of the dynamical mass is associated
with the previously-identified mature stellar population that formed at
$z\sim15$.

    ",https://arxiv.org/pdf/2205.14378
Title:Study of Asymptotic Velocity in the Bondi-Hoyle Accretion Flows in the Domain of Kerr and 4-D Einstein-Gauss-Bonnet Gravities,"
Abstract:  Understanding the physical structures of the accreated matter very close to
the black hole in quasars and active galactic nucleus (AGNs) is an important
milestone to constrain the activities occurring in their centers. In this
paper, we numerically investigate the effects of the asymptotic velocities on
the physical structures of the accretion disk around the Kerr and
Einstein-Gauss-Bonnet (EGB) rapidly rotating black holes. The Bondi-Hoyle
accretion is considered with a falling gas towards the black hole in upstream
region of the computational domain. The shock cones are naturally produced in
the downstream part of the flow around both black holes. It is found that the
structure of the cones and the amount of the accreated matter depend on
asymptotic velocity $V_{\infty}$ (Mach number) and the types of the gravities
(Kerr or EGB). Increasing the Mach number of the inflowing matter in the
supersonic region causes the shock opening angle and accretion rates getting
smaller because of the rapidly falling gas towards the black hole. The EGB
gravity leads to an increase in the shock opening angle of the shock cones
while the mass accretion rates $\dot{M}$ are decreasing in EGB gravity with a
Gauss-Bonnet (GB) coupling constant $\alpha$. It is also confirmed that
accretion rates and drag forces are significantly altered in the EGB gravity.
Our numerical simulation results could be used to identify the accreation
mechanism and physical properties of the accretion disk and black hole in the
observed $X-$ rays such as NGC $1313$ $X-1$ and $1313$ $X-2$ and MAXI
$J1803-298$.

    ",https://arxiv.org/pdf/2205.14382
Title:The driving mode of shock-driven turbulence,"
Abstract:  Turbulence in the interstellar medium (ISM) is crucial in the process of star
formation. Shocks produced by supernova explosions, jets, radiation from
massive stars, or galactic spiral-arm dynamics are amongst the most common
drivers of turbulence in the ISM. However, it is not fully understood how
shocks drive turbulence, in particular whether shock driving is a more
solenoidal(rotational, divergence-free) or a more compressive (potential,
curl-free) mode of driving turbulence. The mode of turbulence driving has
profound consequences for star formation, with compressive driving producing
three times larger density dispersion, and an order of magnitude higher star
formation rate than solenoidal driving. Here, we use hydrodynamical simulations
of a shock inducing turbulent motions in a structured, multi-phase medium. This
is done in the context of a laser-induced shock, propagating into a foam
material, in preparation for an experiment to be performed at the National
Ignition Facility (NIF). Specifically, we analyse the density and velocity
distributions in the shocked turbulent medium, and measure the turbulence
driving parameter $b=(\sigma^{2 \Gamma}_{\rho /\langle \rho \rangle}-1)^{1/2}
(1-\sigma_{\rho \langle \rho
\rangle}^{-2})^{-1/2}\mathcal{M}^{-1}\Gamma^{-1/2}$ with the density dispersion
$\sigma_{\rho / \langle \rho \rangle}$, the turbulent Mach number
$\mathcal{M}$, and the polytropic exponent $\Gamma$. Purely solenoidal and
purely compressive driving correspond to $b \sim 1/3$ and $b \sim 1$,
respectively. Using simulations in which a shock is driven into a multi-phase
medium with structures of different sizes and $\Gamma < 1$, we find $b \sim 1$
for all cases, showing that shock-driven turbulence is consistent with strongly
compressive driving.

    ",https://arxiv.org/pdf/2205.14417
Title:Magnetoclinicity Instability,"
Abstract:  In strongly compressible magnetohydrodynamic turbulence, obliqueness between
the large-scale density gradient and magnetic field gives an electromotive
force mediated by density variance (intensity of density fluctuation). This
effect is named ``magnetoclinicity'', and is expected to play an important role
in large-scale magnetic-field generation in astrophysical compressible
turbulent flows. Analysis of large-scale instability due to the
magnetoclinicity effect shows that the mean magnetic-field perturbation is
destabilised at large scales in the vicinity of strong mean density gradient in
the presence of density variance.

    ",https://arxiv.org/pdf/2205.14453
Title:Apparent counter-rotation in the torus of NGC 1068: influence of an asymmetric wind,"
Abstract:  The recent ALMA maps together with observations of H$_2$O maser emission seem
to suggest the presence of a counter-rotation in the obscuring torus of
NGC1068. We propose to explain this phenomenon as due to the influence of a
wind and the effects of orientation. In order to test this idea: 1. we use
N-body simulation of a clumpy torus in the gravitational field of a
supermassive black hole taking into account mutual forces between clouds; 2. we
consider the influence of the asymmetrical wind on the clouds in the torus
throat. An axis of such a wind is tilted with respect to the torus symmetry
axis; 3. we apply ray-tracing algorithm to take into account the effects of
obscuration and of the torus orientation relative to an observer. By choosing
the AGN parameters corresponding to NGC1068 we obtain the model velocity maps
that emulate the effect of an apparent counter-rotation and can explain the
discovery made by ALMA.

    ",https://arxiv.org/pdf/2205.14455
Title:Deep VLBI Observations Challenge Previous Evidence of a Binary Supermassive Black Hole Residing in the Seyfert Galaxy NGC 7674,"
Abstract:  Previous Ku-band (15 GHz) imaging with data obtained from the Very Long
Baseline Array (VLBA) had shown two compact, sub-pc components at the location
of a presumed kpc-scale radio core in the Seyfert galaxy NGC 7674. It was then
presumed that these two unresolved and compact components were dual radio cores
corresponding to two supermassive black holes (SMBHs) accreting surrounding gas
and launching radio-bright relativistic jets. However, utilizing the original
VLBA dataset used to claim the detection of a binary SMBH, in addition to later
multi-epoch/multi-frequency datatsets obtained from both the VLBA and the
European VLBI Network, we find no evidence to support the presence of a binary
SMBH. We place stringent upper limits to the flux densities of any sub-pc-scale
radio cores which are at least an order of magnitude lower than the original
VLBI radio-core detections, directly challenging the original binary SMBH
detection claim. With this in mind, we discuss the possible reasons for the
non-detection of any VLBI radio cores in our imaging, the possibility of a
binary SMBH still residing in NGC 7674, and the prospect of future observations
shedding further light on the true nature of this active galactic nucleus.

    ",https://arxiv.org/pdf/2205.14463
Title:Photometric [Fe/H] of RRab stars in the $G$ and $K_s$ bands by deep learning,"
Abstract:  RR Lyrae stars are useful chemical tracers thanks to the empirical
relationship between their heavy-element abundance and the shape of their light
curves. However, the consistent and accurate calibration of this relation
across multiple photometric wavebands has been lacking. We have devised a new
method for the metallicity estimation of fundamental-mode RR Lyrae stars in the
Gaia optical $G$ and near-infrared VISTA $K_s$ wavebands by deep learning.
First, an existing metallicity prediction method is applied to large
photometric data sets, which are then used to train long short-term memory
recurrent neural networks for the regression of the [Fe/H] to the light curves
in other wavebands. This approach allows an unbiased transfer of our accurate,
spectroscopically calibrated $I$-band formula to additional bands at the
expense of minimal additional noise. We achieve a low mean absolute error of
$0.1$ dex and high $R^2$ regression performance of $0.84$ and $0.93$ for the
$K_s$ and $G$ bands, respectively, measured by cross-validation. The resulting
predictive models are deployed on the Gaia DR2 and VVV inner-bulge RR Lyrae
catalogs. We estimate mean metallicities of $-1.35$ dex for the inner bulge and
$-1.7$ for the halo, which are significantly less than values obtained by
earlier photometric prediction methods. Using our results, we establish a
public catalog of photometric metallicities of over 60,000 Galactic RR Lyrae
stars, and provide an all-sky map of the resulting RR Lyrae metallicity
distribution. The software code used for training and deploying our recurrent
neural networks is made publicly available in the open-source domain.

    ",https://arxiv.org/pdf/2205.14471
Title:What about high redshift sources in the Main Sequence of quasars?,"
Abstract:  Much effort has been done in order to better understand the active galactic
nuclei mechanisms behind the relativistic jets observed in radio-loud sources.
These phenomena are commonly seen in luminous objects with intermediate/high
redshift such as quasars, so that the analysis of the spectroscopic properties
of these sources may be a way to clarify this issue. Measurements are presented
and contextualized taking advantage of the set of correlations associated with
the quasar Main Sequence (MS), a parameter space that allows to connect
observed properties to the relative relevance of radiative and gravitational
forces. In the redshift range we consider, the low-ionization HI Balmer line
H\b{eta} is shifted into the near infrared. Here we present first results of a
sample of 22 high-luminosity quasars with redshift between 1.4 and 3.8.
Observations covering the H\b{eta} spectral region were collected with the IR
spectrometer ISAAC at ESO-VLT. Additional data were collected from SDSS in
order to cover the UV region of our sources. The comparison between the strong
C IV {\lambda}1549 high-ionization line and H\b{eta} in terms of line widths
and shifts with respect to the rest-frame leads to an evaluation of the role of
radiative forces in driving an accretion disk wind. While for non-jetted
quasars the wind properties have been extensively characterized as a function
of luminosity and other physical parameters, the situation is by far less clear
for jetted sources. The overarching issue is the effect of the relativistic
jets on the wind, and on the structure of the emitting region in general. We
present results from our analysis of the optical and UV line profiles aimed to
identifying the wind contribution to the line emission.

    ",https://arxiv.org/pdf/2205.14499
Title:How long can LBVs sleep? A long-term photometric vaiability and spectral study of the Galactic candidate luminous blue variable MN112,"
Abstract:  Luminous Blue Variables (LBVs) are massive stars that show strong spectral
and photometric variability. The question of what evolutionary stages they
represent and what exactly drives their instability is still open, and thus is
it important to understand whether LBVs without significant ongoing activity
exist, and for how long such dormant LBVs may ``sleep''. In this article we
investigate the long-term variability properties of the LBV candidate MN112, by
combining its optical and infrared spectral data covering 12 years with
photometric data covering nearly a century acquired by both modern time-domain
sky surveys and historical photographic plates. We analyze the spectra, derive
physical properties of the star by modelling its atmosphere and use a new
distance estimate from Gaia data release 3 (DR3) to determine the position of
MN112 both inside the Galaxy and in the Hertzsprung--Russell diagram. Distance
estimation increased in almost two times in comparison with Gaia DR2. Due to
that MN112 moved in upper part of the diagram and according to our modeling it
lies on evolutionary track for star with initial mass $M_*=70 M_\odot$ near
Humphreys--Davidson limit. Given the absence of any significant variability we
conclude that the star is a dormant LBV that has been inactive for at least a
century now.

    ",https://arxiv.org/pdf/2205.14542
Title:Infrared multiple-angle incidence resolution spectrometry for vapor-deposited amorphous water,"
Abstract:  Infrared (IR) multiple-angle incidence resolution spectrometry (IR-MAIRS) is
a recently developed spectroscopic technique that combines oblique incidence
transmission measurements and chemometrics (multivariate analysis) to obtain
both pure in-plane (IP) and out-of-plane (OP) vibration spectra for a thin
sample. IR-MAIRS is established for analyzing the molecular orientation of
organic thin films at atmospheric pressure, but it should also be powerful for
the structural characterization of vapor-deposited thin samples prepared in a
vacuum. The application of IR-MAIRS to vapor-deposited amorphous water is
particularly interesting in the fields of physical and interstellar chemistry,
because it is a representative model material for interstellar icy dust grains.
We recently developed an experimental setup for in situ IR-MAIRS under
low-temperature, ultra-high-vacuum conditions, which thus facilitates
measurements of interstellar ice analogues such as vapor-deposited amorphous
water. This review considers the theoretical framework of IR-MAIRS and our
recent experimental results for vapor-deposited amorphous water. We present
spectroscopic signatures for the perpendicular orientation of dangling OH bonds
for three-coordinated water molecules at the surface of amorphous water at 90
K. The absolute absorption cross-section of the three-coordinated dangling OH
bonds is quantitatively measured. As IR-MAIRS can essentially be conducted
using only a Fourier-transform IR spectrometer and an angle-controllable linear
polarizer, it is a useful, low-cost, and simple spectroscopic technique for
studying laboratory analogues of interstellar ices including vapor-deposited
amorphous water.

    ",https://arxiv.org/pdf/2205.14547
"Title:First discoveries and localisations of Fast Radio Bursts with MeerTRAP: a real-time, commensal MeerKAT survey","
Abstract:  We report on the discovery and localization of fast radio bursts (FRBs) from
the MeerTRAP project, a commensal fast radio transient-detection programme at
MeerKAT in South Africa. Our hybrid approach combines a coherent search with an
average field-of-view of 0.4 $\rm deg^{2}$ with an incoherent search utilizing
a field-of-view of $\sim$1.27 $\rm deg^{2}$ (both at 1284~MHz). Here, we
present results on the first three FRBs: FRB 20200413A (DM=1990.05 pc
cm$^{-3}$), FRB 20200915A (DM=740.65 pc cm$^{-3}$), and FRB 20201123A
(DM=433.55 pc cm$^{-3}$). FRB 20200413A was discovered only in the incoherent
beam. FRB 20200915A (also discovered only in the incoherent beam) shows
speckled emission in the dynamic spectrum which cannot be explained by
interstellar scintillation in our Galaxy or plasma lensing, and might be
intrinsic to the source. FRB 20201123A shows a faint post-cursor burst about
200 ms after the main burst and warrants further follow-up to confirm whether
it is a repeating FRB. FRB 20201123A also exhibits significant temporal
broadening consistent with scattering by a turbulent medium. The broadening
exceeds that predicted for medium along the sightline through our Galaxy. We
associate this scattering with the turbulent medium in the environment of the
FRB in the host galaxy. Within the approximately $1'$ localization region of
FRB 20201123A, we identify one luminous galaxy ($r \approx 15.67$;
J173438.35$-$504550.4) that dominates the posterior probability for a host
association. The galaxy's measured properties are consistent with other FRB
hosts with secure associations.

    ",https://arxiv.org/pdf/2205.14600
Title:Polarimetric characterization of segmented mirrors,"
Abstract:  We study the impact of the loss of axial symmetry around the optical axis on
the polarimetric properties of a telescope with segmented primary mirror when
each segment is present in a different aging stage. The different oxidation
stage of each segment as they are substituted in time leads to non-negligible
crosstalk terms. This effect is wavelength dependent and it is mainly
determined by the properties of the reflecting material. For an aluminum
coating, the worst polarimetric behavior due to oxidation is found for the blue
part of the visible. Contrarily, dust -- as modeled in this work -- does not
significantly change the polarimetric behavior of the optical system .
Depending on the telescope, there might be segment substitution sequences that
strongly attenuate this instrumental polarization.

    ",https://arxiv.org/pdf/2205.14640
Title:Anti-stars in the Milky Way and primordial black holes,"
Abstract:  Astronomical data of the several recent years, which present an evidence in
favour of abundant antimatter population in our Galaxy, Milky Way, are
analysed. The data include: registration of gamma-rays with energy 0.511 MeV,
which surely originate from electron-positron annihilation at rest, very large
flux of anti-helium nuclei, discovered at AMS, and 14 stars which produce
excessive gamma-rays with energies of several hundred MeV which may be
interpreted as indication that these stars consist of antimatter. Theoretical
predictions of these phenomena, made much earlier ago are described

    ",https://arxiv.org/pdf/2205.14644
Title:Explaining Prolonged Fluctuations in Light Curves of Classical Novae via Modeling,"
Abstract:  Fluctuations during a prolonged maximum have been observed in several nova
eruptions, although it is not clear, and can not be deduced directly from
observations, if the phenomenon is an actual physical reaction to some
mechanism originating in the erupting white dwarf, if it is occurring in the
expanding ejected shell or if it is a form of interaction with the red dwarf
companion. A handful of erupting nova models are investigated in this work, in
order to assess the possibility of this sort of feature being an actual part of
the eruption itself. The results explain that the mechanism that may produce
these fluctuations is the repeated approach and recession of the convective
front from the surface. The efficiency of this mechanism, being dependent on
the mass of the WD envelope and the time scale of the nova cycle, favors low
mass WDs and long accretion phases.

    ",https://arxiv.org/pdf/2205.14708
Title:Constraints on PBH as dark matter from observations: a review,"
Abstract:  Primordial black holes (PBHs) are a fascinating candidate for being the dark
matter, albeit one which has been heavily constrained. This review presents an
in depth look at those observational constraints, particularly at their nuances
and uncertainties. Despite their varied origins, the standard PBH formation
path is assumed to be collapse of perturbations after inflation, which should
leave signals visible in the CMB at certain scales. Other constraints come from
microlensing surveys, which severely limit PBHs as dark matter in the solar to
satellite range, but there are diminishing results in regards to lower mass
ranges. Gravitational waves signals and PBH evaporation from Hawking radiation
also make for useful probes, but the former requires the next generation of
experiments before making constraints beyond the solar mass range, and the
later is severely limited above $10^{-16} \rm M_{\odot}$. Other dynamical and
accretion constraints exist for PBH of large masses. Care also has to be given,
as all these constraints can carry different implications coming from
differences between monochromatic and extended mass distributions, and their
degree of clustering. Beyond all these issues, a window still exists for
primordial black holes to be all of the dark matter between $10^{-16}$ and
$10^{-11} \rm M_{\odot}$

    ",https://arxiv.org/pdf/2205.14722
Title:Shaping physical properties of galaxy subtypes in the VIPERS survey: environment matters,"
Abstract:  Aims. This study aims to explore the relationship between the physical
properties of different galaxy subclasses and their environment based on the
analysis of 31 631 VIMOS Public Extragalactic Redshift Survey (VIPERS) galaxies
observed at 0.5 < z < 0.9.
Methods. We use the results of an unsupervised clustering algorithm to
distinguish 11 subclasses of VIPERS galaxies based on the multi-dimensional
feature space defined by rest-frame UV to NIR colours presented in Siudek et al
(2018a). We investigate the relationship between the properties of these
subclasses of galaxies and their local environment, defined as the galaxy
density contrast derived from the 5th nearest neighbour technique.
Results. We confirm that the galaxy population-density relation is already in
place at z ~ 0.9, with the blue galaxy fraction decreasing with density,
compensated by an increase of the red fraction. On average red galaxies in the
high-density environment are larger by 28% than the ones in low-density
environments. In particular, we find one group of galaxies, subclass C3, whose
increase of size with time can be explained mainly as the result of mergers;
for other red subclasses, mergers would not seem to play a major role (subclass
C2) or play a negligible role (subclass C1). The properties of the green
galaxies (subclasses C4-6) depend on whether their stellar mass is above or
below a transition mass. Low-mass green galaxies appear to have grown through
secular processes, while in high-mass green galaxies mass assembly appears to
be dominated by mergers. When it comes to blue galaxies, the trend of
decreasing fraction with denser environments seen for the group as a whole
(subclasses C7-11) is found to be driven mostly by one group of galaxies,
subclass C10. These are compact low-mass galaxies with high sSFRs, that are
preferentially found in low-density environments.

    ",https://arxiv.org/pdf/2205.14736
Title:Data-driven hadronic interaction model for atmospheric lepton flux calculations,"
Abstract:  The leading contribution to the uncertainties of atmospheric neutrino flux
calculations arise from the cosmic ray nucleon flux and the production cross
sections of secondary particles in hadron-air interactions. The data-driven
model (DDM) developed in this work parametrizes particle yields from
fixed-target accelerator data. The propagation of errors from the accelerator
data to the inclusive muon and neutrino flux predictions results in smaller
uncertainties than in previous estimates, and the description of atmospheric
flux data is good. The model is implemented as part of the MCEq package, and
hence can be flexibly employed for theoretical flux error estimation at
neutrino telescopes.

    ",https://arxiv.org/pdf/2205.14766
Title:Constraints on the Galactic Centre environment from Gaia hypervelocity stars II: The evolved population,"
Abstract:  A dynamical encounter between a stellar binary and Sgr A* in the Galactic
Centre (GC) can tidally separate the binary and eject one member with a
velocity beyond the escape speed of the Milky Way. These hypervelocity stars
(HVSs) can offer insight into the stellar populations in the GC environment. In
a previous work, our simulations showed that the lack of main sequence HVS
candidates with precise astrometric uncertainties and radial velocities in
current data releases from the \textit{Gaia} space mission places a robust
upper limit on the ejection rate of HVSs from the GC of $3\times10^{-2} \,
\mathrm{yr^{-1}}$. We improve this constraint in this work by additionally
considering the absence of post main sequence HVSs in \textit{Gaia} Early Data
Release 3 as well the existence of the HVS candidate S5-HVS1. This evidence
offers degenerate joint constraints on the HVS ejection rate and the stellar
initial mass function (IMF) in the GC. For a top-heavy GC IMF as suggested by
recent works, our modelling motivates an HVS ejection rate of
$\eta=0.7_{-0.5}^{+1.5} \times10^{-4} \, \mathrm{yr^{-1}}$. This preferred
ejection rate can be as large as $10^{-2} \, \mathrm{yr^{-1}}$ for a very
top-light IMF and as low as 10$^{-4.5} \, \mathrm{yr^{-1}}$ if the IMF is
extremely top-heavy. Constraints will improve further with future \textit{Gaia}
data releases, regardless of how many HVS candidates are found therewithin.

    ",https://arxiv.org/pdf/2205.14777
Title:Optical Light Curve of 4FGL J0935.3+0901: A Flaring Black Widow Candidate,"
Abstract:  I obtained time-series photometry of the compact binary candidate for the
Fermi source 4FGL J0935.3+0901. Superposed on the 2.44 hr orbital modulation
are day-to-day variations and frequent flaring as seen in several redback and
black widow millisecond pulsars (MSPs). The short orbital period favors a black
widow. While the modulation of $\leq 1$ mag is smaller than that of most black
widows, it could indicate a low orbital inclination. Although a published
optical spectrum shows strong emission lines, the light curve evinces pulsar
heating of the companion star rather than accretion-disk emission of a
transitional MSP. Emission lines and flaring occur in the same objects,
probably powered by shocks between the relativistic pulsar wind and a wind
driven off the companion star. I also recovered the period in photometry from
the Zwicky Transient Facility. A phase-connected ephemeris derived from MDM
Observatory and ZTF data spanning 4 years yields a period of 0.10153276(36)
days and an epoch for the ascending node of the putative pulsar.

    ",https://arxiv.org/pdf/2205.14786
Title:GW170817 4.5 years after merger: Dynamical ejecta afterglow constraints,"
Abstract:  GW170817 is the first binary neutron star (NS) merger detected in
gravitational waves (GWs) and photons, and so far remains the only GW event of
its class with a definitive electromagnetic (EM) counterpart. Radio emission
from the structured jet associated with GW170817 has faded below the
sensitivity achievable via deep radio observations with the most sensitive
radio arrays currently in operation. Hence, we now have the opportunity to
probe the radio re-brightening that some models predict, should emerge at late
times from the interaction of the dynamically-stripped merger ejecta with the
interstellar medium. Here we present the latest results from our deep radio
observations of the GW170817 field with the Karl G. Jansky Very Large Array
(VLA), 4.5 years after the merger. Our new data at $3\,$GHz do not show any
compelling evidence for emission in excess to the tail of the jet afterglow
($<3.3\,\mu$Jy), confirming our previous results. We thus set new constraints
on the dynamical ejecta afterglow models. These constraints favor single-speed
ejecta with energy $\lesssim 10^{50}\,$erg (for an ejecta speed of
$\beta_0=0.5$), or steeper energy-speed distributions of the kilonova ejecta.
Our results also suggest larger values of the cold, non-rotating maximum NS
mass in equal mass scenarios. However, without a detection of the dynamical
ejecta afterglow, obtaining precise constraints on the NS equation of state
remains challenging.

    ",https://arxiv.org/pdf/2205.14788
Title:Thermal luminosity degeneracy of magnetized neutron stars with and without hyperon cores,"
Abstract:  The dissipation of intense crustal electric currents produces high Joule
heating rates in cooling neutron stars. Here it is shown that Joule heating can
counterbalance fast cooling, making it difficult to infer the presence of
hyperons (which accelerate cooling) from measurements of the observed thermal
luminosity $L_\gamma$. Models with and without hyperon cores match $L_{\gamma}$
of young magnetars (with poloidal-dipolar field $B_{\textrm{dip}} \gtrsim
10^{14}$ G at the polar surface and $L_{\gamma} \gtrsim 10^{34}$ erg s$^{-1}$
at $t \lesssim 10^5$ yr) as well as mature, moderately magnetized stars (with
$B_{\textrm{dip}} \lesssim 10^{14}$ G and $10^{31} \ \textrm{erg s}^{-1}
\lesssim L_{\gamma} \lesssim 10^{32}$ erg s$^{-1}$ at $t \gtrsim 10^5$ yr). In
magnetars, the crustal temperature is almost independent of hyperon direct Urca
cooling in the core, regardless of whether the latter is suppressed or not by
hyperon superfluidity. The thermal luminosities of light magnetars without
hyperons and heavy magnetars with hyperons have $L_{\gamma}$ in the same range
and are almost indistinguishable. Likewise, $L_{\gamma}$ data of neutron stars
with $B_{\textrm{dip}} \lesssim 10^{14}$ G but with strong internal fields are
not suitable to extract information about the equation of state as long as
hyperons are superfluid, with maximum amplitude of the energy gaps of the order
$\approx 1$ MeV.

    ",https://arxiv.org/pdf/2205.14793
Title:Performance forecasts for the primordial gravitational wave detection pipelines for AliCPT-1,"
Abstract:  AliCPT is the first Chinese cosmic microwave background (CMB) experiment
which will make the most precise measurements of the CMB polarization in the
northern hemisphere. The key science goal for AliCPT is the detection of
primordial gravitational waves (PGWs). It is well known that an epoch of cosmic
inflation, in the very early universe, can produce PGWs, which leave an imprint
on the CMB in form of odd parity $B$-mode polarization. In this work, we study
the performance of the component separation and parameter estimation pipelines
in context of constraining the value of the tensor-to-scalar ratio. Based on
the simulated data for one observation season, we compare five different
pipelines with different working principles. Three pipelines perform component
separation at map or spectra level before estimating $r$ from the cleaned
spectra, while the other two pipelines performs a global fit for both
foreground parameters and $r$. We also test different methods to account for
the effects of time stream filtering systematics. This work shows that our
pipelines provide consistent and robust constraints on the tensor-to-scalar
ratio and a consistent sensitivity $\sigma(r) \sim 0.02$. This showcases the
potential of precise $B$-mode polarization measurement with AliCPT-1. AliCPT
will provide a powerful opportunity to detect PGWs, which is complementary with
various ground-based CMB experiments in the southern hemisphere.

    ",https://arxiv.org/pdf/2205.14804
Title:Influence of the Gaia-Sausage-Enceladus on the density shape of the Galactic stellar halo revealed by halo K giants from the LAMOST survey,"
Abstract:  We present a study of the influence of the Gaia-Sausage-Enceladus (GSE) on
the density shape of the Galactic stellar halo using 11624 K giants from the
LAMOST survey. Every star is assigned a probability of being a member of the
GSE based on its spherical velocities and metallicity by a Gaussian Mixture
Model. We divide the stellar halo into two parts by the obtained probabilities,
of which one is composed of the GSE members and defined as the GSE-related
halo, and the other one is referred to as the GSE-removed halo. Using a
non-parametric method, the radial number density profiles of the two stellar
halos can be well described by a single power law with a variable flattening
$q$ ($r = \sqrt{R^2+[(Z/q(r))]^2}, \nu = {\nu_0}r^{-\alpha}$). The index
$\alpha$ is $4.92\pm0.12$ for the GSE-related halo and $4.25\pm0.14$ for the
GSE-removed halo. Both the two stellar halos are vertically flattened at
smaller radii but become more spherical at larger radii. We find that the
GSE-related halo is less vertically flattened than the GSE-removed halo, and
the difference of $q$ between the two stellar halos ranges from 0.07 to 0.15.
However, after the consideration of the bias, it is thought to be within 0.08
at most of the radii. Finally, we compare our results with two Milky Way
analogues which experience a significant major merger in the TNG50 simulation.
The study of the two analogues also shows that the major merger-related stellar
halo has a smaller ellipticity than the major merger-removed stellar halo.

    ",https://arxiv.org/pdf/2205.14815
