Ttile,Annotation,PDF 
Title:Tidal disruption of star clusters in galaxy formation simulations,"
Abstract:  We investigate the evolution of the tidal field experienced by massive star
clusters using cosmological simulations of Milky Way-sized galaxies. Clusters
in our simulations experience the strongest tidal force in the first few
hundred Myr after formation, when the maximum eigenvalue of the tidal tensor
reaches several times $10^4$ Gyr$^{-2}$. After about 1 Gyr the tidal field
plateaus at a lower value, with the median $\lambda_{\rm m} \sim 3 \times 10^3$
Gyr$^{-2}$. The fraction of time clusters spend in high tidal strength
($\lambda_{\rm m} > 3 \times 10^4$ Gyr$^{-2}$) regions also decreases with
their age from $\sim$20% immediately after formation to less than 1% after 1
Gyr. At early ages both the in situ and ex situ clusters experience similar
tidal fields, while at older ages the in situ clusters in general experience
stronger tidal field due to their lower orbits in host galaxy. This difference
is reflected in the survival of clusters: we looked into cluster disruption
calculated in simulation runtime and found that ex situ star clusters of the
same initial mass typically end up with higher bound fraction at the last
available simulation snapshot than the in situ ones.

    ",https://arxiv.org/pdf/2201.09826
Title:On the evolution of the Hubble constant with the SNe Ia Pantheon Sample and Baryon Acoustic Oscillations: a feasibility study for GRB-cosmology in 2030,"
Abstract:  The difference from 4 to 6 $\sigma$ in the Hubble constant ($H_0$) between
the values observed with the local (Cepheids and Supernovae Ia, SNe Ia) and the
high-z probes (CMB obtained by the Planck data) still challenges the
astrophysics and cosmology community. Previous analysis has shown that there is
an evolution in the Hubble constant that scales as
$f(z)=\mathcal{H}_{0}/(1+z)^{\eta}$, where $\mathcal{H}_0$ is $H_{0}(z=0)$ and
$\eta$ is the evolutionary parameter. Here, we investigate if this evolution
still holds by using the SNe Ia gathered in the Pantheon sample and the BAOs.
We assume $H_{0}=70 \textrm{km s}^{-1}\textrm{Mpc}^{-1}$ as the local value and
divide the Pantheon into 3 bins ordered in increasing values of redshift.
Similar to our previous analysis but varying two cosmological parameters
contemporaneously ($H_0$, $\Omega_{0m}$ in the $\Lambda$CDM model and $H_0$,
$w_a$ in the $w_{0}w_{a}$CDM model), for each bin we implement a MCMC analysis
obtaining the value of $H_0$ $[...]$. Subsequently, the values of $H_0$ are
fitted with the model $f(z)$. Our results show that a decreasing trend with
$\eta \sim10^{-2}$ is still visible in this sample. The $\eta$ coefficient
reaches zero in 2.0 $\sigma$ for the $\Lambda$CDM model up to 5.8 $\sigma$ for
$w_{0}w_{a}$CDM model. This trend, if not due to statistical fluctuations,
could be explained through a hidden astrophysical bias, such as the effect of
stretch evolution, or it requires new theoretical models, a possible
proposition is the modified gravity theories, $f(R)$ $[...]$. This work is also
a preparatory to understand how the combined probes still show an evolution of
the $H_0$ by redshift and what is the current status of simulations on GRB
cosmology to obtain the uncertainties on the $\Omega_{0m}$ comparable with the
ones achieved through SNe Ia.

    ",https://arxiv.org/pdf/2201.09848
Title:The black hole population in low-mass galaxies in large-scale cosmological simulations,"
Abstract:  Recent systematic searches for massive black holes (BHs) in local dwarf
galaxies led to the discovery of a population of faint Active Galactic Nuclei
(AGN). We investigate the agreement of the BH and AGN populations in the
Illustris, TNG, Horizon-AGN, EAGLE, and SIMBA simulations with current
observational constraints in low-mass galaxies. We find that some of these
simulations produce BHs that are too massive, and that the BH occupation
fraction at z=0 is not inherited from the simulation seeding modeling. The
ability of BHs and their host galaxies to power an AGN depends on BH and galaxy
subgrid modeling. The fraction of AGN in low-mass galaxies is not used to
calibrate the simulations, and thus can be used to differentiate galaxy
formation models. AGN fractions at z=0 span two orders of magnitude at fixed
galaxy stellar mass in simulations, similarly to observational constraints, but
uncertainties and degeneracies affect both observations and simulations. The
agreement is difficult to interpret due to differences in the masses of
simulated and observed BHs, BH occupation fraction affected by numerical
choices, and an unknown fraction of obscured AGN. Our work advocates for more
thorough comparisons with observations to improve the modeling of cosmological
simulations, and our understanding of BH and galaxy physics in the low-mass
regime. The mass of BHs, their ability to efficiently accrete gas, and the AGN
fraction in low-mass galaxies have important implications for the build-up of
the entire BH and galaxy populations with time.

    ",https://arxiv.org/pdf/2201.09888
Title:The Maximum Mass-Loss Efficiency for a Photoionization-Driven Isothermal Parker Wind,"
Abstract:  Observations of present-day mass-loss rates for close-in transiting
exoplanets provide a crucial check on models of planetary evolution. One common
approach is to model the planetary absorption signal during the transit in
lines like He I 10830 with an isothermal Parker wind, but this leads to a
degeneracy between the assumed outflow temperature $T_0$ and the mass-loss rate
$\dot{M}$ that can span orders of magnitude in $\dot{M}$. In this study, we
re-examine the isothermal Parker wind model using an energy-limited framework.
We show that in cases where photoionization is the only heat source, there is a
physical upper limit to the efficiency parameter $\varepsilon$ corresponding to
the maximal amount of heating. This allows us to rule out a subset of winds
with high temperatures and large mass-loss rates as they do not generate enough
heat to remain self-consistent. To demonstrate the utility of this framework,
we consider spectrally unresolved metastable helium observations of HAT-P-11b,
WASP-69b, and HAT-P-18b. For the former two planets, we find that only
relatively weak ($\dot{M}\lesssim 10^{11.5}$ g s$^{-1}$) outflows can match the
metastable helium observations while remaining energetically self-consistent,
while for HAT-P-18b all of the Parker wind models matching the helium data are
self-consistent. Our results are in good agreement with more detailed
self-consistent simulations and constraints from high-resolution transit
spectra.

    ",https://arxiv.org/pdf/2201.09889
Title:Low-Energy Supernovae Severely Constrain Radiative Particle Decays,"
Abstract:  The hot and dense core formed in the collapse of a massive star is a powerful
source of hypothetical feebly-interacting particles such as sterile neutrinos,
dark photons, axion-like particles (ALPs), and others. Radiative decays such as
$a\to2\gamma$ deposit this energy in the surrounding material if the mean free
path is less than the radius of the progenitor star. For the first time, we use
a supernova (SN) population with particularly low explosion energies as the
most sensitive calorimeters to constrain this possibility. These SNe are
observationally identified as low-luminosity events with low ejecta velocities
and low masses of ejected $^{56}$Ni. Their low energies limit the energy
deposition from particle decays to less than about 0.1 B, where $1~{\rm
B~(bethe)}=10^{51}~{\rm erg}$. For 1-500 MeV-mass ALPs, this generic argument
excludes ALP-photon couplings $G_{a\gamma\gamma}$ in the
$10^{-10}$-$10^{-8}~{\rm GeV}^{-1}$ range.

    ",https://arxiv.org/pdf/2201.09890
Title:Spatially Resolved Chandra Spectroscopy of Supernova Remnant DEM L71 in the Large Magellanic Cloud,"
Abstract:  We present a detailed X-ray spectroscopic study of the supernova remnant DEM
L71 in the Large Magellanic Cloud. Based on deep $\sim 103$ ks archival {\it
Chandra} data, we perform a detailed spatially resolved spectral analysis of
DEM L71. We analyze regional spectra extracted from thin-sliced regions along
several different azimuthal directions of the SNR to construct radial profiles
of elemental abundances for O, Ne, Mg, Si, and Fe. Our elemental abundance
measurements reveal an asymmetrical spatial distribution of metal-rich ejecta
gas. Especially the asymmetry on the western part of the central Fe
distribution is remarkable. While the location of the contact discontinuity is
generally at $\sim 5$ pc from the geometric center of the X-ray emission of DEM
L71, it is uncertain in western part of the remnant. Fe is enhanced in the
ejecta while O and Ne abundances are generally negligible. This finding
confirms the Type Ia origin of DEM L71. We estimate an upper limit on the Sedov
age of $\sim 6,660\pm 770$ yr and explosion energy of $\sim 1.74\pm 0.35\times
10^{51}$ erg for the remnant. This explosion energy estimate is consistent with
a canonical explosion of a Type Ia supernova remnant.

    ",https://arxiv.org/pdf/2201.09891
Title:Co-evolution of massive black holes and their host galaxies at high redshift: discrepancies from six cosmological simulations and the key role of JWST,"
Abstract:  The James Webb Space Telescope will have the power to characterize
high-redshift quasars at z>6 with an unprecedented depth and spatial
resolution. While the brightest quasars at such redshift (i.e., with bolometric
luminosity L_bol> 10^46 erg/s) provide us with key information on the most
extreme objects in the Universe, measuring the black hole (BH) mass and
Eddington ratios of fainter quasars with L_bol= 10^45-10^46 erg/s opens a path
to understand the build-up of more normal BHs at z>6. In this paper, we show
that the Illustris, TNG100, TNG300, Horizon-AGN, EAGLE, and SIMBA large-scale
cosmological simulations do not agree on whether BHs at z>4 are overmassive or
undermassive at fixed galaxy stellar mass with respect to the M_BH-M_star
scaling relation at z=0 (BH mass offsets). Our conclusions are unchanged when
using the local scaling relation produced by each simulation or empirical
relations. We find that the BH mass offsets of the simulated faint quasar
population at z>4, unlike those of bright quasars, represent the BH mass
offsets of the entire BH population, for all the simulations. Thus, a
population of faint quasars with L_bol= 10^45-10^46 erg/s observed by JWST can
provide key constraints on the assembly of BHs at high redshift. Moreover, this
will help constraining the high-redshift regime of cosmological simulations,
including BH seeding, early growth, and co-evolution with the host galaxies.
Our results also motivate the need for simulations of larger cosmological
volumes down to z=6, with the same diversity of sub-grid physics, in order to
gain statistics on the most extreme objects at high redshift.

    ",https://arxiv.org/pdf/2201.09892
Title:The Pulsating Helium-Atmosphere White Dwarfs I: New DBVs from the Sloan Digital Sky Survey,"
Abstract:  We present a dedicated search for new pulsating helium-atmosphere (DBV) white
dwarfs from the Sloan Digital Sky Survey using the McDonald 2.1m Otto Struve
Telescope. In total we observed 55 DB and DBA white dwarfs with spectroscopic
temperatures between 19,000 and 35,000K. We find 19 new DBVs and place upper
limits on variability for the remaining 36 objects. In combination with
previously known DBVs, we use these objects to provide an update to the
empirical extent of the DB instability strip. With our sample of new DBVs, the
red edge is better constrained, as we nearly double the number of DBVs known
between 20,000 and 24,000K. We do not find any new DBVs hotter than PG
0112+104, the current hottest DBV at $T_{\mathrm{eff}}\,{\approx}$ 31,000K, but
do find pulsations in four DBVs with temperatures between 27,000 and 30,000K,
improving empirical constraints on the poorly defined blue edge. We investigate
the ensemble pulsation properties of all currently known DBVs, finding that the
weighted mean period and total pulsation power exhibit trends with effective
temperature that are qualitatively similar to the pulsating hydrogen-atmosphere
white dwarfs.

    ",https://arxiv.org/pdf/2201.09893
Title:Hard-state optical wind during the discovery outburst of the black-hole X-ray dipper MAXI J1803-298,"
Abstract:  We present twelve epochs of optical spectroscopy taken across the discovery
outburst of the black hole candidate MAXI J1803-298 with the GTC and VLT
telescopes. The source followed a standard outburst evolution with hard and
soft states. The system displays a triangular shape in the hardness intensity
diagram, consistent with that seen in high inclination black hole transients
and the previously reported detection of X-ray dips. The two epochs observed
during the initial hard state exhibited asymmetric emission line profiles,
including a P-Cygni profile simultaneously detected in H-alpha and He I 6678,
which indicates the presence of an optical wind in the system. The remaining
spectra, obtained during the transition to the soft state and the subsequent
decay, are instead characterized by narrower, double peaked emission lines
embedded into broad absorption components. One epoch (intermediate state) also
includes near-infrared coverage, revealing complex line profiles in the Paschen
and Bracket series, which suggests that the outflow is still present during the
outburst decay through the soft state. The growing list of low-mass X-ray
binaries with optical and near-infrared outflow signatures indicates that these
are common features. Furthermore, the lowest luminosity spectrum exhibits an
H-alpha full-width-at-half-maximum of 1570 +- 100 km/s. This, together with
previous constraints on the binary parameters, allows us to favor a compact
object mass of ~ 3-10 Msun, further supporting its black hole nature.

    ",https://arxiv.org/pdf/2201.09896
Title:The luminosity-dependent contribution from the broad line region to the wavelength-dependent lags in Mrk 110,"
Abstract:  We have measured the wavelength-dependent lags between the X-ray, UV and
optical bands in the high accretion rate ($L/L_{\rm Edd}\approx40\%$) Active
Galactic Nucleus Mrk 110 during two intensive monitoring campaigns in February
and September 2019. We divide the observations into three intervals with
different X-ray luminosities. The first interval, already published in
Vincentelli et al. (2021), has the lowest X-ray luminosity and did not exhibit
the U-band excess positive lag, or the X-ray excess negative lag that is seen
in most AGN. However, these excess lags are seen in the two subsequent
intervals of higher X-ray luminosity. Although the data are limited, the excess
lags appear to scale with X-ray luminosity. Our modelling shows that lags
expected from reprocessing of X-rays by the accretion disc vary hardly at all
with increasing luminosity. Therefore, as the U-band excess almost certainly
arises from Balmer continuum emission from the broad line region (BLR), we
attribute these lag changes to changes in the contribution from the BLR. The
change is easily explained by the usual increase in the inner radius of the BLR
with increasing ionising luminosity.

    ",https://arxiv.org/pdf/2201.09897
Title:Creating the Radius Gap without Mass Loss,"
Abstract:  The observed exoplanet population features a gap in the radius distribution
that separates the smaller super-Earths ($\lesssim$1.7 Earth radii) from the
larger sub-Neptunes ($\sim$1.7--4 Earth radii). While mass loss theories can
explain many of the observed features of this radius valley, it is difficult to
reconcile them with potentially rising population of terrestrials beyond
orbital periods of $\sim$30 days. We investigate the ability of gas accretion
during the gas-poor phase of disk evolution to reproduce both the location of
the observed radius gap and the existence of long-period terrestrial planets.
Updating the analytic scaling relations of gas accretion rate accounting for
the shrinking of the bound radius by hydrodynamic effects and deriving a more
realistic disk temperature profile, we find that the late-stage gas accretion
alone is able to carve out the observed radius gap, with slopes $R_{\rm gap}
\propto P^{-0.096}$ and $R_{\rm gap} \propto M_\star^{0.15}$ for top-heavy; and
$R_{\rm gap} \propto P^{-0.089}$ and $R_{\rm gap} \propto M_\star^{0.22}$ for
bottom-heavy core mass distributions, in good agreement with observations. The
general morphology of the primordial radius gap is stable against a range of
disk gas density and disk accretion rate with the latter affecting mostly the
population of large planets ($\gtrsim$3--4$R_\oplus$). The peaks and valleys in
the radius distribution were likely set in place primordially while
post-formation mass loss further tunes the exoplanetary population. We provide
potential observational tests that may be possible with TESS, PLATO and Roman
Space Telescope.

    ",https://arxiv.org/pdf/2201.09898
Title:A novel way of measuring the gas disk mass of protoplanetary disks using N2H+ and C18O,"
Abstract:  Measuring the gas mass of protoplanetary disks, the reservoir available for
giant planet formation, has proven to be difficult. We currently lack a
far-infrared observatory capable of observing HD, and the most common gas mass
tracer, CO, suffers from a poorly constrained CO-to-H$_2$ ratio. Expanding on
previous work, we investigate if N2H+, a chemical tracer of CO poor gas, can be
used to observationally measure the CO-to-H$_2$ ratio and correct CO-based gas
masses. Using disk structures obtained from the literature, we set up
thermochemical models for three disks, TW Hya, DM Tau and GM Aur, to examine
how well the CO-to-H$_2$ ratio and gas mass can be measured from N2H+ and C18O
line fluxes. Furthermore, we compare these gas masses to independently gas
masses measured from archival HD observations. The N2H+ (3-2)/C18O (2-1) line
ratio scales with the disk CO-to-H$_2$ ratio. Using these two lines, we measure
4.6e-3 Msun < Mdisk < 1.1e-1 Msun for TW Hya, 1.5e-2 Msun < Mdisk < 9.6e-2 Msun
for GM Aur and 3.1e-2 Msun < Mdisk < 9.6e-2 Msun for DM Tau. These gas masses
agree with values obtained from HD within their respective uncertainties. The
uncertainty on the N2H+ + C18O gas mass can be reduced by observationally
constraining the cosmic ray ionization rate in disks. These results demonstrate
the potential of using the combination of N2H+ and C18O to measure gas masses
of protoplanetary disks.

    ",https://arxiv.org/pdf/2201.09900
Title:Fraction of broad absorption line quasars in different radio morphologies,"
Abstract:  In this study, we investigated the orientation model of Broad Absorption Line
(BAL) quasars using a sample of sources that are common in Sloan Digital Sky
Survey (SDSS) Data Release (DR)-16 quasar catalog and Very Large Array
(VLA)-Faint Images of the Radio Sky at Twenty Centimeters (FIRST) survey. Using
the radio cut-out images from the FIRST survey, we first designed a deep
learning model using convolutional neural networks (CNN) to classify the quasar
radio morphologies into the core-only, young jet, single lobe, or triples.
These radio morphologies are further sub-classified into core-dominated and
lobe-dominated sources. The CNN models can classify the sources with a high
precision of >98% for all the morphological sub-classes. The average BAL
fraction in the resolved core, core-dominated, and lobe-dominated quasars are
consistent with the BAL fraction inferred from radio and infra-red surveys. We
also present the distribution of BAL quasars as a function of quasar
orientation by using the radio core-dominance as an orientation indicator. A
similar analysis is performed for HiBALs, LoBALs, and FeLoBALs. All the radio
morphological sub-classes and BAL sub-classes show an increase in BAL fraction
at high orientation angles of the jets with respect to the line of sight. Our
analysis suggests that BAL quasars are more likely to be found in viewing
angles close to the equatorial plane of the quasar. However, a pure orientation
model is inadequate, and a combination of orientation and evolution is probably
the best way to explain the complete BAL phenomena.

    ",https://arxiv.org/pdf/2201.09901
Title:Radio AGN in nearby dwarf galaxies: the important role of AGN in dwarf-galaxy evolution,"
Abstract:  We combine deep optical and radio data, from the Hyper Suprime-Cam and the
Low-Frequency Array (LOFAR) respectively, to study 78 radio AGN in nearby
(z<0.5) dwarf galaxies. Comparison to a control sample, matched in stellar mass
and redshift, indicates that the AGN and controls reside in similar
environments, show similar star-formation rates (which trace gas availability)
and exhibit a comparable incidence of tidal features (which indicate recent
interactions). We explore the AGN properties by combining the predicted gas
conditions in dwarfs from a cosmological hydrodynamical simulation with a
Monte-Carlo suite of simulated radio sources, based on a semi-analytical model
for radio-galaxy evolution. In the subset of LOFAR-detectable simulated
sources, which have a similar distribution of radio luminosities as our
observed AGN, the median jet powers, ages and accretion rates are $\sim
10^{35}$ W, $\sim 5$ Myr and $\sim 10^{-3.4}$ M$_{\odot}$ yr$^{-1}$
respectively. The median mechanical energy output of these sources is $\sim100$
times larger than the median binding energy expected in dwarf gas reservoirs,
making AGN feedback plausible. Since special circumstances (in terms of
environment, gas availability and interactions) are not necessary for the
presence of AGN, and the central gas masses are predicted to be an order of
magnitude larger than that required to fuel the AGN, AGN triggering in dwarfs
is likely to be stochastic and a common phenomenon. Together with the
plausibility of energetic feedback, this suggests that AGN could be important
drivers of dwarf-galaxy evolution, as is the case in massive galaxies.

    ",https://arxiv.org/pdf/2201.09903
Title:Final Report for SAG 21: The Effect of Stellar Contamination on Space-based Transmission Spectroscopy,"
Abstract:  Study Analysis Group 21 (SAG21) of the Exoplanet Exploration Program Analysis
Group (ExoPAG) was organized to study the effect of stellar contamination on
space-based transmission spectroscopy, a method for studying exoplanetary
atmospheres by measuring the wavelength-dependent radius of a planet as it
transits its star. Transmission spectroscopy relies on a precise understanding
of the spectrum of the star being occulted. However, stars are not homogeneous,
constant light sources but have temporally evolving photospheres and
chromospheres with inhomogeneities like spots, faculae, and plages. This SAG
has brought together an interdisciplinary team of more than 100 scientists,
with observers and theorists from the heliophysics, stellar astrophysics,
planetary science, and exoplanetary atmosphere research communities, to study
the current needs that can be addressed in this context to make the most of
transit studies from current NASA facilities like HST and JWST. The analysis
produced 14 findings, which fall into three Science Themes encompassing (1) how
the Sun is used as our best laboratory to calibrate our understanding of
stellar heterogeneities (""The Sun as the Stellar Benchmark""), (2) how stars
other than the Sun extend our knowledge of heterogeneities (""Surface
Heterogeneities of Other Stars"") and (3) how to incorporate information
gathered for the Sun and other stars into transit studies (""Mapping Stellar
Knowledge to Transit Studies"").

    ",https://arxiv.org/pdf/2201.09905
Title:A massive AGB donor in Scutum X-1: Identification of the first Mira variable in an X-ray binary,"
Abstract:  The symbiotic X-ray binary Sct X-1 was suggested as the first known neutron
star accreting from a red supergiant companion. Although known for nearly 50
years, detailed characterization of the donor remains lacking, particularly due
to the extremely high reddening towards the source ($A_V\gtrsim25$ mag). Here,
we present i) improved localization of the counterpart using Gaia and Chandra
observations, ii) the first broadband infrared spectrum ($\approx1-5\,\mu$m;
$R\approx 2000$) obtained with SpeX on the NASA Infrared Telescope Facility and
iii) $J$-band light curve from the Palomar Gattini-IR survey. The infrared
spectrum is characterized by i) deep water absorption features (H$_2$O index
$\approx 40$%), ii) strong TiO, VO and CO features, and iii) weak/absent CN
lines. We show that these features are inconsistent with known red supergiants,
but suggest a M8-9 III type O-rich Mira donor star. We report the discovery of
large amplitude ($\Delta J\approx3.5$ mag) periodic photometric variability
suggesting a pulsation period of
$621\pm36\,{\rm(systematic)}\pm8\,{\rm(statistical)}$ days, which we use to
constrain the donor to be a relatively luminous Mira ($M_K=-8.6\pm0.3$ mag) at
a distance of $3.6^{+0.8}_{-0.7}$ kpc. Comparing these characteristics to
recent models, we find the donor to be consistent with a $\approx 3-5$
M$_\odot$ star at an age of $\approx 0.1-0.3$ Gyr. Together, we show that Sct
X-1 was previously mis-classified as an evolved High Mass X-ray Binary; instead
it is an intermediate mass system with the first confirmed Mira donor in an
X-ray binary. We discuss the implications of Mira donors in symbiotic X-ray
binaries, and highlight the potential of wide-field infrared time domain
surveys and broadband infrared spectroscopy to unveil their demographics.

    ",https://arxiv.org/pdf/2201.09906
Title:Paradigm shift in understanding the Galactic eROSITA Bubbles,"
Abstract:  The magnificent bubbles at the Galactic center provide a great channel to
understand the effects of feedback on galaxy evolution. The newly discovered
eROSITA bubbles show enhanced X-ray emission from the shells around bubbles.
Previous works assumed that the X-ray emitting gas in the shells has a single
temperature component and that they trace the shock-heated lower-temperature
Galactic halo gas. Here we show that the thermal structure of the eROSITA
bubble shells is more complex. Using Suzaku observations we find with high
confidence that the X-ray emission from the shells is best described by a
two-temperature thermal model, one near Galaxy's virial temperature at $\rm kT
\approx 0.2 ~keV$ and the other at super-virial temperatures ranging between
$\rm kT = 0.4-1.1 ~keV$. Furthermore, we show that temperatures of the virial
and super-virial components are similar in the shells and in the ambient
medium, although the emission measures are significantly higher in the shells.
We argue that the X-ray bright eROSITA bubble shells are the signature of
compressed isothermal radiative shocks. The age of the bubbles is constrained
to $70$--$\rm 130~Myr$. This expansion timescale, as well as the observed
non-solar Ne/O and Mg/O ratios, favor the stellar feedback models for the
formation of the Galactic bubbles, settling a long-standing debate on the
origin of the Galactic bubbles.

    ",https://arxiv.org/pdf/2201.09915
Title:A genuine Large Magellanic Cloud age gap star cluster,"
Abstract:  We confirm the existence of a second Large Magellanic Cloud (LMC) star
cluster, KMHK 1592, with an age that falls in the middle of the so-called LMC
star cluster age gap, a long period of time (~ 4 - 11 Gyr) where no star
cluster had been uncovered, except ESO121-SC03. The age (8.0+-0.5 Gyr) and the
metallicity ([Fe/H]=-1.0+-0.2 dex) of KMHK1592 were derived from the fit of
theoretical isochrones to the intrinsic star cluster colour-magnitude diagram
sequences, which were unveiled using a robust star-by-star membership
probability procedure. Because of the relative low brightness of the star
cluster, deep GEMINI GMOS images were used. We discuss the pros and cons of
three glimpsed scenarios that could explain the presence of both LMC age gap
star clusters in the outskirts of the LMC, namely: in-situ star cluster
formation, capture from the Small Magellanic Cloud, or accretion of a small
dwarf galaxy.

    ",https://arxiv.org/pdf/2201.09926
Title:Ancestral Black Holes of Binary Merger GW190521,"
Abstract:  GW190521 was the most massive black hole merger discovered by LIGO/Virgo so
far, with masses in tension with stellar evolution models. A possible
explanation of such heavy black holes is that they themselves are the remnants
of previous mergers of lighter black holes. Here we estimate the masses of the
ancestral black holes of GW190521, assuming it is the end product of previous
mergers. We find that the heaviest parental black holes has a mass of
$62^{+21}_{-19}$ M$_\odot$ (90% credible level). We find 78% probability that
it is in the $50$ M$_\odot-120$ M$_\odot$ mass gap, indicating that it may also
be the end product of a previous merger. We therefore also compute the expected
mass distributions of the ""grandparent"" black holes of GW190521, assuming they
existed. Ancestral black hole masses could represent an additional puzzle piece
in identifying the origin of LIGO/Virgo/KAGRA's heaviest black holes.

    ",https://arxiv.org/pdf/2201.09943
Title:ALMA Observations of Molecular Complexity in the Large Magellanic Cloud: The N105 Star-Forming Region,"
Abstract:  The Large Magellanic Cloud (LMC) is the nearest laboratory for detailed
studies on the formation and survival of complex organic molecules (COMs),
including biologically important ones, in low-metallicity environments--typical
for earlier cosmological epochs. We report the results of 1.2 mm continuum and
molecular line observations of three fields in the star-forming region N105
with the Atacama Large Millimeter/submillimeter Array (ALMA). N105 lies at the
western edge of the LMC bar with on-going star formation traced by H$_2$O, OH,
and CH$_3$OH masers, ultracompact H II regions, and young stellar objects.
Based on the spectral line modeling, we estimated rotational temperatures,
column densities, and fractional molecular abundances for twelve 1.2 mm
continuum sources. We identified sources with a range of chemical make-ups,
including two bona fide hot cores and four hot core candidates. The CH$_3$OH
emission is widespread and associated with all the continuum sources. COMs
CH$_3$CN and CH$_3$OCH$_3$ are detected toward two hot cores in N105 together
with smaller molecules typically found in Galactic hot cores (e.g., SO$_2$, SO,
and HNCO) with the molecular abundances roughly scaling with metallicity. We
report a tentative detection of the astrobiologically relevant formamide
molecule (NH$_2$CHO) toward one of the hot cores; if confirmed, this would be
the first detection of NH$_2$CHO in an extragalactic sub-solar metallicity
environment. We suggest that metallicity inhomogeneities resulting from the
tidal interactions between the LMC and the Small Magellanic Cloud (SMC) might
have led to the observed large variations in COM abundances in LMC hot cores.

    ",https://arxiv.org/pdf/2201.09945
Title:TOI-3714 b and TOI-3629 b: Two gas giants transiting M dwarfs confirmed with HPF and NEID,"
Abstract:  We confirm the planetary nature of two gas giants discovered by TESS to
transit M dwarfs. TOI-3714 ($V=15.24,~J=11.74$) is an M2 dwarf hosting a hot
Jupiter ($M_p=0.70 \pm 0.03~\mathrm{M_J}$ and $R_p=1.01 \pm 0.03~\mathrm{R_J}$)
on an orbital period of $2.154849 \pm 0.000001$ days with a resolved white
dwarf companion. TOI-3629 ($V=14.63,~J=11.42$) is an M1 dwarf hosting a hot
Jupiter ($M_p=0.26 \pm 0.02~\mathrm{M_J}$ and $R_p=0.74 \pm 0.02~\mathrm{R_J}$)
on an orbital period of $3.936551_{-0.000006}^{+0.000005}$ days. We
characterize each transiting companion using a combination of ground-based and
space-based photometry, speckle imaging, and high-precision velocimetry from
the Habitable-zone Planet Finder and the NEID spectrographs. With the discovery
of these two systems, there are now nine M dwarfs known to host transiting hot
Jupiters. Among this population, TOI-3714 b ($T_{eq}=750\pm20$ K and
$\mathrm{TSM}=98\pm7$) and TOI-3629 b ($T_{eq}=690\pm20$ K and
$\mathrm{TSM}=80\pm9$) are warm gas giants amenable to additional
characterization with transmission spectroscopy to probe atmospheric chemistry
and, for TOI-3714, obliquity measurements to probe formation scenarios.

    ",https://arxiv.org/pdf/2201.09963
Title:Far and extreme UV radiation feedback in molecular clouds and its influence on the mass and size of star clusters,"
Abstract:  We study the formation of star clusters in molecular clouds by performing
three-dimensional radiation hydrodynamics simulations with far ultraviolet
(FUV; $6 ~{\rm eV} \leqq h \nu \leqq 13.6 ~{\rm eV}$) and extreme ultraviolet
(EUV; $h\nu \geqq 13.6~{\rm eV}$) radiative feedback. We find that the FUV
feedback significantly suppresses the star formation in diffuse clouds with the
initial surface densities of $\Sigma_{\rm cl} \lesssim \rm 50~M_{\odot} \;
pc^{-2}$. In the cases of clouds with $\Sigma_{\rm cl} \sim \rm
100-200~M_{\odot} \; pc^{-2}$, the EUV feedback plays a main role and decrease
the star formation efficiencies less than $0.3$. We show that thermal pressure
from PDRs or H{\sc ii} regions disrupts the clouds and makes the size of the
star clusters larger. Consequently, the clouds with the mass $M_{\rm cl}
\lesssim 10^{5}~\rm M_{\odot}$ and the surface density $\Sigma_{\rm cl}
\lesssim 200~\rm M_{\odot}\; pc^{-2}$ remain the star clusters with the stellar
densities of $\sim 100~\rm M_{\odot}\; pc^{-3}$ that nicely match the observed
open clusters in the Milky Way. If the molecular clouds are massive ($M_{\rm
cl} \gtrsim 10^{5}~\rm M_{\odot}$) and compact ($\Sigma \gtrsim 400~\rm
M_{\odot}\; pc^{-2}$), the radiative feedback is not effective and they form
massive dense cluster with the stellar densities of $\sim 10^{4}~\rm
M_{\odot}\; pc^{-3}$ like observed globular clusters or young massive star
clusters. Thus, we suggest that the radiative feedback and the initial
conditions of molecular clouds are key factors inducing the variety of the
observed star clusters.

    ",https://arxiv.org/pdf/2201.09995
Title:The VMC survey -- XLV. Proper motion of the outer LMC and the impact of the SMC,"
Abstract:  The Large Magellanic Cloud (LMC) is the most luminous satellite galaxy of the
Milky Way and owing to its companion, the Small Magellanic Cloud (SMC),
represents an excellent laboratory to study the interaction of dwarf galaxies.
The aim of this study is to investigate the kinematics of the outer regions of
the LMC by using stellar proper motions to understand the impact of
interactions, e.g. with the SMC about 250 Myr ago. {We calculate proper motions
using multi-epoch $K_\mathrm{s}$-band images from the VISTA survey of the
Magellanic Clouds system (VMC). Observations span a time baseline of 2$-$5 yr.
We combine the VMC data with data from the Gaia early Data Release 3 and
introduce a new method to distinguish between Magellanic and Milky Way stars
based on a machine learning algorithm. This new technique enables a larger and
cleaner sample selection of fainter sources as it reaches below the red clump
of the LMC. We investigate the impact of the SMC on the rotational field of the
LMC and find hints of stripped SMC debris. The south east region of the LMC
shows a slow rotational speed compared to the overall rotation. $N$-body
simulations suggest that this could be caused by a fraction of stripped SMC
stars, located in that particular region, that move opposite to the expected
rotation.

    ",https://arxiv.org/pdf/2201.10018
