Ttile,Annotation,PDF 
Title:Spectro-Photometric Constraints on Galaxy Evolution with NGST,"
Abstract:  The Next Generation Space Telescope (NGST) will gather unprecedented
spectro-photometric data on galaxies out to the highest redshifts. It is
therefore crucial to identify the spectro-photometric diagnostics within reach
of NGST, which will allow us to best constrain the history of star formation
and evolution of galaxies. The primary parameters to be determined are the
ongoing rate of star formation and stellar mass of galaxies at all redshifts.
In this context, we briefly review the reliability of various star formation
rate and mass estimators of galaxies in a full range of redshifts, with
particular emphasis on the relative merits of optical versus near- to mid-IR
observations.

    ",https://arxiv.org/pdf/astro-ph/9810408
Title:Cosmic Strings and Structure Formation,"
Abstract:  We discuss structure formation in cosmic string theories. Emphasis is laid on
the properties of the peculiar velocity field, non-gaussian features and
clusters of galaxies. It is found that the predicted peculiar velocity field is
quiet ($v<150$ km/s for $L>30 h^{-1}$ Mpc) for models with ($\Omega_0 h \leq
0.2$) which is in disagreement with the results from POTENT at large scales
($>30h^{-1}$ Mpc), consistent, however, with the analysis of the peculiar
velocity field of spiral galaxies by Giovannelli et al.. Using the
Press-Schechter formalism we calculate the abundances of X-ray clusters. It is
found that in CDM models a mass fluctuation $\sigma_8 = 0.6...0.7$ is needed
with $\Omega_0 h =0.1...0.2$ in order to explain the current data.

    ",https://arxiv.org/pdf/astro-ph/9810409
Title:CMB and LSS Power Spectra From Local Cosmic String Seeded Struture Formation,"
Abstract:  We evaluate the two point functions of the stress energy from the largest
string simulations carried out so far. The two point functions are used to
calculate the cosmic microwave background (CMB) and cold dark matter (CDM)
power spectra from local cosmic string models for structure formation. We find
that our spectra differ significantly from those previously calculated for both
global and local defects. We find a higher Doppler peak at $l=400-600$ and a
less severe bias problem than for global defects. Spectra were obtained for a
variety of network energy-decay mechanisms.

    ",https://arxiv.org/pdf/astro-ph/9810411
Title:Spectral Softening due to Winds in Accretion Disks,"
Abstract:  Accretion flows may produce profuse winds when they have positive specific
energy. Winds deplete matter from the inner region of the disk and makes the
inner region thinner, optically. Since there are fewer electrons in this
region, it becomes easier to Comptonize this part by the soft photons which are
intercepted from the Keplerian disk farther out. We present a self-consistent
picture of winds from an accretion disk and show how the spectra of the disk is
softened due to the outflowing wind.

    ",https://arxiv.org/pdf/astro-ph/9810412
Title:ASCA observations of deep ROSAT fields IV.IR and hard X-ray observations of an obscured high-redshift QSO,"
Abstract:  We use UKIRT and ASCA observations to determine the nature of a high redshift
(z=2.35) narrow-line AGN, previously discovered by Almaini et al. (1995). The
UKIRT observations show a broad Halpha line while no Hbeta line is detected.
This together with the red colour (B-K=5.4) suggest that our object is a
moderately obscured QSO (Av>3), in optical wavelengths. The ASCA data suggest a
hard spectrum, probably due to a large obscuring column, with a photon index of
1.93 (+0.62, -0.46), NH~10^23. The combined ASCA and ROSAT data again suggest a
heavily obscured spectrum (NH~10^23 or Av~100). In this picture, the ROSAT soft
X-ray emission may arise from electron scattering, in a similar fashion to
local Seyfert 1.9. Then, there is a large discrepancy between the moderate
reddening witnessed by the IR and the large X-ray absorbing column. This could
be possibly explained on the basis of e.g. high gas metallicities or assuming
that the X-ray absorbing column is inside the dust sublimation radius. An
alternative explanation can be obtained when we allow for variability between
the ROSAT and ASCA observations. Then the best fit spectrum is still flat, 1.35
(+0.16, -0.14), but with low intrinsic absorption in better agreement with the
IR data, while the ROSAT normalization is a factor of two below the ASCA
normalization. This object may be one of the bright examples of a type-II QSO
population at high redshift, previously undetected in optical surveys. The hard
X-ray spectrum of this object suggests that such a population could make a
substantial contribution to the X-ray background.

    ",https://arxiv.org/pdf/astro-ph/9810413
Title:Evidence for non-Gaussianity in the CMB,"
Abstract:  In a recent Letter we have shown how COBE-DMR maps may be used to disprove
Gaussianity at a high confidence level. In this report we digress on a few
issues closely related to this Letter. We present the general formalism for
surveying non-Gaussianity employed. We present a few more tests for
systematics. We wonder about the theoretical implications of our result.

    ",https://arxiv.org/pdf/astro-ph/9810414
Title:The Kinematics of Galactic Stellar Disks,"
Abstract:  The disks of galaxies are primarily stellar systems, and fundamentally
dynamical entities. Thus, to fully understand galactic disks, we must study
their stellar kinematics as well as their morphologies. Observational
techniques have now advanced to a point where quite detailed stellar-kinematic
information can be extracted from spectral observations. This review presents
three illustrative examples of analyses that make use of such information to
study the formation and evolution of these systems: the derivation of the
pattern speed of the bar in NGC 936; the calculation of the complete velocity
ellipsoid of random motions in NGC 488; and the strange phenomenon of
counter-rotation seen in NGC 3593.

    ",https://arxiv.org/pdf/astro-ph/9810415
Title:ASCA Observations of the Starburst-Driven Superwind Galaxy NGC 2146: Broad Band (0.6 - 9 keV) Spectral Properties,"
Abstract:  We report ASCA GIS and SIS observations of the nearby (D = 11.6 Mpc), nearly
edge-on, starburst galaxy NGC 2146. These X-ray spectral data complement ROSAT
PSPC and HRI imaging discussed by Armus et al., 1995. The broad band (0.6-9
keV) X-ray spectrum of NGC 2146 is best described by a two component model: the
soft X-ray emission with a Raymond-Smith thermal plasma model having a
temperature of kT $\sim 0.8$ keV; the hard X-ray emission with a thermal plasma
model having kT $\sim 8$ keV or a power-law model having a photon index of
$\sim 1.7$. We do not find compelling evidence of substantial excess absorption
above the Galactic value. The soft (hard) thermal component provides about 30%
(70%) of the total luminosity in the 0.5 - 2.0 keV energy band, while in the
2-10 keV energy range only the hard component plays a major role. The spectral
results allow us to set tighter constraints on the starburst-driven superwind
model, which we show can satisfactorily account for the luminosity, mass, and
energy content represented by the soft X-ray spectral component. We estimate
that the mass outflow rate ($\sim$ 9 M$_{\odot}$ per year) is about an order of
magnitude greater than the predicted rate at which supernovae and stellar winds
return mass into the interstellar medium and, therefore, argue that the flow is
strongly ""mass-loaded"" with material in and around the starburst. The estimated
outflow velocity of the hot gas is close to the escape velocity from the
galaxy, so the fate of the gas is not clear. We suggest that the hard X-ray
spectral component is due to the combined emission of X-ray binaries and/or
young supernovae remnants associated with the starburst.

    ",https://arxiv.org/pdf/astro-ph/9810417
Title:QSO Absorption Line Systems,"
Abstract:  It is difficult to describe in a few pages the numerous specific techniques
used to study absorption lines seen in QSO spectra and to review even rapidly
the field of research based on their observation and analysis. What follows is
therefore a pale introduction to the invaluable contribution of these studies
to our knowledge of the gaseous component of the Universe and its cosmological
evolution. A rich bibliography is given which, although not complete, will be
hopefully useful for further investigations. Emphasis will be laid on the
impact of this field on the question of the formation and evolution of
galaxies.

    ",https://arxiv.org/pdf/astro-ph/9810418
Title:A barred spiral at the centre of the giant elliptical radio galaxy Centaurus A,"
Abstract:  We report observations at mid-infrared and sub-millimeter wavelengths of
Centaurus A (CenA, NGC 5128), the giant elliptical galaxy that harbors the
closest radio loud Active Galactic Nucleus (AGN) to Earth. The dust emission
from the deep interior of CenA reveals a bisymmetric structure with a diameter
of 5' (5 kpc), centred at the AGN. This structure is remarkably similar to that
of a barred spiral galaxy, with the bar lying in a plane that is tilted ~18
degrees from the line of sight. The true nature of the distribution of dust in
the inner regions of CenA is noticeably displaced from the more chaotic and
widespread optical obscuration. The barred spiral is a quasi-stable structure
formed at the center of the giant elliptical from the tidal debris of a
gas-rich object(s) accreted in the past 10^9 years. The total size and mass of
interstellar gas in the barred spiral at the center of CenA is comparable to
the small Local Group spiral galaxy Messier 33. The observation of this
remarkable structure opens the more general question on whether the dusty hosts
of giant radio galaxies like CenA, are ""symbiotic"" galaxies composed of a
barred spiral inside an elliptical, where the bar serves to funnel gas toward
the AGN.

    ",https://arxiv.org/pdf/astro-ph/9810419
Title:Planetary Companions Around Two Solar Type Stars: HD 195019 and HD 217107,"
Abstract:  We have enlarged the sample of stars in the planet search at Lick
Observatory. Doppler measurements of 82 new stars observed at Lick Observatory,
with additional velocities from Keck Observatory, have revealed two new planet
candidates.
The G3V/IV star, HD 195019, exhibits Keplerian velocity variations with a
period of 18.27 d, an orbital eccentricity of 0.03 +/- 0.03, and M sin i = 3.51
M_Jup. Based on a measurement of Ca II H&K emission, this star is
chromospherically inactive. We estimate the metallicity of HD 195019 to be
approximately solar from ubvy photometry.
The second planet candidate was detected around HD 217107, a G7V star. This
star exhibits a 7.12 d Keplerian period with eccentricity 0.14 +/- 0.05 and M
sin i = 1.27 M_Jup. HD 217107 is also chromospherically inactive. The
photometric metallicity is found to be [Fe/H] = +0.29 +/- 0.1 dex. Given the
relatively short orbital period, the absence of tidal spin-up of HD 217107
provides a theoretical constraint on the upper limit of the companion mass of <
11 M_Jup.

    ",https://arxiv.org/pdf/astro-ph/9810420
Title:The Role of Accretion in Forming the Galactic Halo,"
Abstract:  If the Galaxy formed hierarchically through the accretion of smaller
satellite galaxies we might hope to find signatures of this in the halo's
phase-space distribution. I review theoretical ideas about what form these
signatures should take, concentrating in particular on the characteristics of
debris from the tidal disruption of satellites less than the size of the Large
Magellanic Clouds and at distances greater than 10 kpc. Under these
circumstances, tidal debris can remain aligned in streams of stars close to the
satellite's original orbit for the lifetime of the Galaxy and we can understand
the evolution of its structure analytically. This understanding has many
applications to observations and I will discuss a few examples: reconstructing
the properties of a long-dead satellite from its debris; measuring the mass
loss rate from Galactic satellites through the density of extra-tidal stars;
and using observations of motions of tidal stream stars to measure the mass and
size of the Milky Way.

    ",https://arxiv.org/pdf/astro-ph/9810421
Title:The Earliest Phases of Galaxy Evolution,"
Abstract:  In this paper we study the very early phases of the evolution of our Galaxy
by means of a chemical evolution model which reproduces most of the
observational constraints in the solar vicinity and in the disk. We have
restricted our analysis to the solar neighborhood and present the predicted
abundances of several elements (C, N, O, Mg, Si, S, Ca, Fe) over an extended
range of metallicities $[Fe/H] = -4.0$ to $[Fe/H] = 0.0$ compared to previous
models. We adopted the most recent yield calculations for massive stars taken
from different authors (Woosley & Weaver 1995 and Thielemann et al. 1996) and
compared the results with a very large sample of data, one of the largest ever
used to this purpose. These data have been analysed with a new and powerful
statistical method which allows us to quantify the observational spread in
measured elemental abundances and obtain a more meaningful comparison with the
predictions from our chemical evolution model. Our analysis shows that the
``plateau'' observed for the [$\alpha$/Fe] ratios at low metallicities ($-3.0<
[Fe/H] <-1.0$) is not perfectly constant but it shows a slope, especially for
oxygen. This slope is very well reproduced by our model with both sets of
yields. This is not surprising since realistic chemical evolution models,
taking into account in detail stellar lifetimes, never predicted a completely
flat plateau. This is due either to the fact that massive stars of different
mass produce a slightly different O/Fe ratio or to the often forgotten fact
that supernovae of type Ia, originating from white dwarfs, start appearing
already at a galactic age of 30 million years and reach their maximum at 1 Gyr.

    ",https://arxiv.org/pdf/astro-ph/9810422
Title:Cosmological Insights from Supernovae,"
Abstract:  While low-z Type Ia supernovae are used to measure the present rate of
expansion of the Universe, high-z Type Ia measure its variation due to the
cosmic matter-energy content. Results from those determinations imply a low
matter density Universe with a non-zero cosmological constant (vacuum-energy
component). The expansion rate of the Universe accelerates, according to these
determinations. The validity of the Type Ia supernova approach for this
cosmological research is addressed. An account is given of additional prospects
to further investigate through supernovae what the Universe is made of. Those
attempts range from constraining the large scale dark matter distribution to
further test and interpret the presence of a vacuum energy component.

    ",https://arxiv.org/pdf/astro-ph/9810423
Title:Severe New Limits on the Host Galaxies of Gamma Ray Bursts,"
Abstract:  The nature of Gamma Ray Bursts (GRBs) remains a complete mystery, despite the
recent breakthrough discovery of low energy counterparts, although it is now
generally believed that at least most GRBs are at cosmological distances.
Virtually all proposed cosmological models require bursters to reside in
ordinary galaxies. This can be tested by looking inside the smallest GRB error
boxes to see if ordinary galaxies appear at the expected brightness levels.
This letter reports on an analysis of the contents of 26 of the smallest
regions, many from the brightest bursts. These events will have $z < 0.4$ and
small uncertainties about luminosity functions, K corrections and galaxy
evolutions; whereas the recent events with optical transients are much fainter
and hence have high redshifts and grave difficulties in interpretation. This
analysis strongly rejects the many models with peak luminosities of $10^{57}
photons \cdot s^{-1}$ as deduced from the $LogN-LogP$ curve with no evolution.
Indeed, the lower limit on acceptable luminosities is $6 \times 10^{58} photons
\cdot s^{-1}$. The only possible solution is to either place GRBs at
unexpectedly large distances (with $z > 5.9$ for the faint BATSE bursts) or to
require bursters to be far outside any normal host galaxy.

    ",https://arxiv.org/pdf/astro-ph/9810424
Title:3D numerical cosmological radiative transfer in an inhomogeneous medium,"
Abstract:  A numerical scheme is proposed for the solution of the three-dimensional
radiative transfer equation with variable optical depth. We show that
time-dependent ray tracing is an attractive choice for simulations of
astrophysical ionization fronts, particularly when one is interested in
covering a wide range of optical depths within a 3D clumpy medium. Our approach
combines the explicit advection of radiation variables with the implicit
solution of local rate equations given the radiation field at each point. Our
scheme is well suited to the solution of problems for which line transfer is
not important, and could, in principle, be extended to those situations also.
This scheme allows us to calculate the propagation of supersonic ionization
fronts into an inhomogeneous medium. The approach can be easily implemented on
a single workstation and also should be fully parallelizable.

    ",https://arxiv.org/pdf/astro-ph/9810425
Title:On the Cosmological Evolution of the Luminosity Function and the Accretion Rate of Quasars,"
Abstract:  We consider a class of models for the redshift evolution (between $0\lsim z
\lsim 4$) of the observed optical and X-ray quasar luminosity functions (LFs),
with the following assumptions: (i) the mass-function of dark matter halos
follows the Press-Schechter theory, (ii) the black hole (BH) mass scales
linearly with the halo mass, (iii) quasars have a constant universal lifetime,
and (iv) a thin accretion disk provides the optical luminosity of quasars,
while the X-ray/optical flux ratio is calibrated from a sample of observed
quasars. The mass accretion rate $\dot{M}$ onto quasar BHs is a free parameter
of the models, that we constrain using the observed LFs. The accretion rate
$\dot M$ inferred from either the optical or X-ray data under these assumptions
generally decreases as a function of cosmic time from $z \simeq 4$ to $z \simeq
0$. We find that a comparable accretion rate is inferred from the X-ray and
optical LF only if the X-ray/optical flux ratio decreases with BH mass. Near
$z\simeq 0$, $\dot M$ drops to substantially sub-Eddington values at which
advection-dominated accretion flows (ADAFs) exist. Such a decline of $\dot M$,
possibly followed by a transition to radiatively inefficient ADAFs, could
explain both the absence of bright quasars in the local universe and the
faintness of accreting BHs at the centers of nearby galaxies. We argue that a
decline of the accretion rate of the quasar population is indeed expected in
cosmological structure formation models.

    ",https://arxiv.org/pdf/astro-ph/9810426
Title:Velocity Field Statistics in Star-Forming Regions. I. Centroid Velocity Observations,"
Abstract:  The probability density functions (pdfs) of molecular line centroid velocity
fluctuations and fluctuation differences at different spatial lags are
estimated for several nearby molecular clouds with active internal star
formation. The data consist of over 75,000 $^{13}$CO line profiles divided
among twelve spatially and/or kinematically distinct regions. Although three
regions (all in Mon R2) appear nearly Gaussian, the others show strong evidence
for non-Gaussian, often nearly exponential, centroid velocity pdfs, possibly
with power law contributions in the far tails. Evidence for nearly exponential
centroid pdfs in the neutral HI component of the ISM is also presented, based
on older optical and radio observations. These results are in contrast to pdfs
found in isotropic incompressible turbulence experiments and simulations.
Furthermore, no evidence is found for the scaling of difference pdf kurtosis
with Reynolds number which is seen in incompressible turbulence, and the
spatial distribution of high-amplitude velocity differences shows little
indication of the filamentary appearance predicted by decay simulations
dominated by vortical interactions. The variation with lag of the difference
pdf moments is presented as a constraint on future simulations.

    ",https://arxiv.org/pdf/astro-ph/9810427
Title:Preliminary Analysis of STIS-HST Spectra of Compact Ejecta from Eta Carinae,"
Abstract:  We describe some preliminary results from spatially-resolved spectroscopy of
the compact ejection knots B and D in the Eta Carinae wind. We emphasize
various line diagnostics of the abundances, kinematics and physical conditions.
The data are from new STIS-HST observations described by Gull et al. elsewhere
in this volume.

    ",https://arxiv.org/pdf/astro-ph/9810428
Title:Hydrodynamic Simulations of Counterrotating Accretion Disks,"
Abstract:  Hydrodynamic simulations have been used to study accretion disks consisting
of counterrotating components with an intervening shear layer(s).
Configurations of this type can arise from the accretion of newly supplied
counterrotating matter onto an existing corotating disk. The grid-dependent
numerical viscosity of our hydro code is used to simulate the influence of a
turbulent viscosity of the disk. Firstly, we consider the case where the gas
well above the disk midplane rotates with angular rate +\Omega(r) and that well
below has the same properties but rotates with rate -\Omega(r). We find that
there is angular momentum annihilation in a narrow equatorial boundary layer in
which matter accretes supersonically with a velocity which approaches the
free-fall velocity and the average accretion speed of the disk can be
enormously larger than that for a conventional \alpha-disk rotating in one
direction. Secondly, we consider the case of a corotating accretion disk for
r<r_t and a counterrotating disk for r>r_t. In this case we observed, that
matter from the annihilation layer lost its stability and propagated inward
pushing matter of inner regions of the disk to accrete. Thirdly, we
investigated the case where counterrotating matter inflowing from large radial
distances encounters an existing corotating disk. Friction between the
inflowing matter and the existing disk is found to lead to fast boundary layer
accretion along the disk surfaces and to enhanced accretion in the main disk.
These models are pertinent to the formation of counterrotating disks in
galaxies and possibly in Active Galactic Nuclei and in X-ray pulsars in binary
systems.

    ",https://arxiv.org/pdf/astro-ph/9810429
Title:VLBI Observations of Mkn 501 and Mkn 421,"
Abstract:  We present here two epochs of Space VLBI observations at 18 cm of the BL-Lac
type object Mkn 501. Thanks to the high resolution of these new data we have
found that the inner jet is centrally brightened at its beginning but becomes
extended and limb brightened at ~ 8 mas from the core. Moreover a comparison
between the two epochs shows the presence of a possible proper motion with
apparent velocity = 6.7c. VLBI data at 6 and 18 cm of the BL-Lac type object
Mkn 421 are also presented. Observational data have been used to constrain the
jet velocity and orientation.

    ",https://arxiv.org/pdf/astro-ph/9810430
Title:How to determine an effective potential for a variable cosmological term,"
Abstract:  It is shown that if a variable cosmological term in the present Universe is
described by a scalar field with minimal coupling to gravity and with some
phenomenological self-interaction potential $V(\varphi)$, then this potential
can be unambiguously determined from the following observational data: either
from the behaviour of density perturbations in dustlike matter component as a
function of redshift (given the Hubble constant additionally), or from the
luminosity distance as a function of redshift (given the present density of
dustlike matter in terms of the critical one).

    ",https://arxiv.org/pdf/astro-ph/9810431
Title:Discovery of a Nearby Low-Surface-Brightness Spiral Galaxy,"
Abstract:  During the course of a search for compact, isolated gas clouds moving with
anomalous velocities in or near our own Galaxy (Braun and Burton 1998 A&A, in
press), we have discovered, in the data of the Leiden/Dwingeloo survey
(Hartmann and Burton 1997, Atlas of Galactic Neutral Hydrogen, CUP) of Galactic
hydrogen, the HI signature of a large galaxy, moving at a recession velocity of
282 km/s, with respect to our Galaxy. Deep multicolor and spectroscopic optical
observations show the presence of star formation in scattered HII regions;
radio HI synthesis interferometry confirms that the galaxy is rich in HI and
has the rotation signature of a spiral galaxy; a submillimeter observation
failed to detect the CO molecule. The radio and optical evidence combined
suggest its classification as a low-surface-brightness spiral galaxy. It is
located in close spatial and kinematic proximity to the galaxy NGC 6946. The
newly-discovered galaxy, which we call Cepheus 1, is at a distance of about 6
Mpc. It is probably to be numbered amongst the nearest few LSB spirals.

    ",https://arxiv.org/pdf/astro-ph/9810432
"Title:The Kinematic and Spatial Deployment of Compact, Isolated High-Velocity Clouds","
Abstract:  We have identified a class of high-velocity clouds which are compact and
apparently isolated. The clouds are compact in that they have angular sizes
less than 2 degrees FWHM. They are isolated in that they are separated from
neighboring emission by expanses where no emission is seen to the detection
limit of the available data. Candidates for inclusion in this class were
extracted from the Leiden/Dwingeloo HI survey of Hartmann & Burton and from the
Wakker & van Woerden catalogue of high-velocity clouds. The candidates were
subject to independent confirmation using either the 25-meter telescope in
Dwingeloo or the 140-foot telescope in Green Bank. We argue that the resulting
list, even if incomplete, is sufficiently representative of the ensemble of
compact, isolated HVCs - CHVCs - that the characteristics of their disposition
on the sky, and of their kinematics, are revealing of some physical aspects of
the class. The CHVCs are in fact distributed quite uniformly across the sky. A
global search for the reference frame which minimizes the velocity dispersion
of the ensemble returns the Local Group Standard of Rest with high confidence.
The CHVCs are not stationary with respect to this reference frame but have a
mean infall velocity of 100 km/s. These properties are strongly suggestive of a
population which has as yet had little interaction with the more massive Local
Group members. At a typical distance of about 1 Mpc these objects would have
sizes of about 15 kpc and gas masses, M_HI, of a few times 10^7 M_Sun,
corresponding to those of (sub-)dwarf galaxies. (abridged)

    ",https://arxiv.org/pdf/astro-ph/9810433
Title:A High Velocity Cloud near the Center of the Galaxy,"
Abstract:  We report the detection of a peculiar molecular cloud, CO 0.02-0.02, lying
about 5' Galactic-east from the center of the Galaxy. (12)CO images taken with
NRO 45 m telescope showed that it is relatively compact (about 3x4 pc^2) as
well as having a very large velocity width (DV>=100 km s(-1)). The cloud has a
virial mass about one order of magnitude larger than the LTE mass, 9E4
M(solar), indicating the cloud is apparently gravitationally unbound. New
observations with the JCMT 15 m and the NRO 45 m telescope show that CO
0.02-0.02 is very bright in the CO J=3-2, and in the HCN and HCO+ J=1-0 lines.
It appears that the environment may have an unusually high density and
temperature, which may be related to the very broad CO line-width. We propose
that CO 0.02-0.02 may have been accelerated, heated and compressed in a series
of supernovae shocks which have occurred within the last (3-5)E4$ years.

    ",https://arxiv.org/pdf/astro-ph/9810434
Title:The statistics of the gravitational field arising from an inhomogenous system of particles,"
Abstract:  In this paper we extend Chandrasekhar and von Neumann's analysis of the
statistics of the gravitational field to systems in which particles (e.g.
stars, galaxies) are not homogeneously distributed. We derive a distribution
function W({F},dF/dt) giving the joint probability that a test particle is
subject to a force F and an associated rate of change of F given by dF/dt. We
calculate the first moment of dF/dt to study the effects of inhomogenity on
dynamical friction.

    ",https://arxiv.org/pdf/astro-ph/9810435
Title:Anomalous Gravitational Effects in the Universe,"
Abstract:  Based on previously published alternative reflections on gravitation,
additional conclusions concerning anomalous gravitational effects in the
universe are derived. For systems with spherical mass distribution and high
central density of the luminous matter, abnormal increases in the gravitational
potential towards the centers of these systems are derived. These anomalous
increases are calculated on the basis of the amount and distribution of the
observed luminous matter. For spiral galaxies, the calculation yields the
astonishing result that the anomalous part of the gravitational potential is
not produced by the large mass of the spiral system but by the small mass of
the central bulge. A noticeable anomalous increase can only be expected close
to the center, e.g. in the innermost region with a diameter on the order of
only 1 pc in a bulge with a radius of 500 pc. Experimental observations are
cited reporting such anomalous gravitational effects in the four spherical
systems considered: globular star clusters, the bulges of spiral galaxies,
elliptical galaxies, and clusters of galaxies. Conventionally, on the basis of
Newtonian Mechanics and the amount of luminous matter, these effects are
unexpected. They are most commonly explained by assuming the existence of
appropriate large black holes or a sufficient amount of dark matter.

    ",https://arxiv.org/pdf/astro-ph/9810436
Title:RX J0501.7-0359: a new ROSAT discovered eclipsing polar in the period gap,"
Abstract:  RXJ 0501.7-0359 is a new V ~ 17 mag eclipsing polar discovered during the
ROSAT all-sky survey (RASS). Extensive follow-up observations at X-ray (pointed
ROSAT PSPC and HRI observations) and optical (time-resolved photometry and
spectroscopy) wavelengths were obtained which allowed us to determine a very
precise orbital period and to provide constraints for the masses of the binary
components and the orbital inclination. With an orbital period of P ~ 171 min
the system is placed at the upper end of the period gap. From the radial
velocity amplitude of the secondary and the duration of the primary eclipse we
obtain a mass ratio q = M_2/M_1 = 0.83 +/- 0.15 and an inclination i = 75 degr
+/- 3 degr for the system. This yields a white dwarf mass M_1 =
0.43^{+0.10}_{-0.07} M_sun. Cyclotron humps might be present in some of our
optical spectra leading to a tentative magnetic field strength of B ~ 25 MG.

    ",https://arxiv.org/pdf/astro-ph/9810437
Title:Extraplanar Dust and Star Formation in Nearby Edge-On Galaxies,"
Abstract:  We present high-resolution (<0.7"") ground-based images of the edge-on spiral
galaxies NGC 891 (D=9.5 Mpc) and NGC 4013 (D=17 Mpc) acquired with the WIYN
3.5-m telescope. These BVI + H-alpha images reveal complex webs of dusty
interstellar material far above the midplanes of both galaxies (0.5 < |z| < 2
kpc) as discussed previously by Howk & Savage (1997). The dusty high-z clouds,
visible in absorption against the background stellar light of the galaxies,
have widths 50-100 pc and lengths 100-400 pc. An analysis of their absorbing
properties suggests they have A_V > 0.5 - 2.0. If Milky Way gas-to-dust
relationships are appropriate, then these structures have gaseous column
densities N_H > 10(21) cm(-2), with very large masses (>10(5) - 10(6) solar
masses) and gravitational potential energies (> 10(51) - 10(52) ergs relative
to z=0). The estimated column densities suggest molecular gas may be present,
and with the estimated masses allows for the possibility of star formation in
these dusty clouds. Recent star formation is the likely cause of the discrete H
II regions, in some cases associated with relatively blue continuum sources,
observed at heights 0.6 < |z| < 0.8 kpc above the disks of these galaxies. The
presence of early-type stars at high-z in these galaxies may be related to the
extraplanar dust structures seen in our images.

    ",https://arxiv.org/pdf/astro-ph/9810438
Title:Cosmic string loops and large-scale structure,"
Abstract:  We investigate the contribution made by small loops from a cosmic string
network as seeds for large-scale structure formation. We show that cosmic
string loops are highly correlated with the long-string network on large scales
and therefore contribute significantly to the power spectrum of density
perturbations if the average loop lifetime is comparable to or above one Hubble
time. This effect further improves the large-scale bias problem previously
identified in earlier studies of cosmic string models.

    ",https://arxiv.org/pdf/astro-ph/9810439
Title:The Detection of The Gravitational Lensing of Supernovae,"
Abstract:  The weak gravitational lensing of high redshift type Ia supernovae has the
potential of probing the structure of matter on galaxy halo scales. This is
complementary to the weak lensing of galaxies which probes structure of larger
scales. There are already several organized searches for these supernovae being
carried out for the purposes of cosmological parameter estimation. A method is
proposed for extracting from future supernovae data information on lensing and
the structures responsible. This method utilizes the correlations between SN
luminosities and foreground galaxies. Simulations of the lensing and
uncertainties will be presented. It is found that with a hundred supernovae or
more at $z\simgt 1$ or larger, significant measurements of the mass, shape and
extent of dark matter halos could be made if they contain a significant
proportion of the matter in the universe.

    ",https://arxiv.org/pdf/astro-ph/9810440
Title:Superfluid Friction and Late-time Thermal Evolution of Neutron Stars,"
Abstract:  The recent temperature measurements of the two older isolated neutron stars
PSR 1929+10 and PSR 0950+08 (ages of $3\times 10^6$ and $2\times 10^7$ yr,
respectively) indicate that these objects are heated. A promising candidate
heat source is friction between the neutron star crust and the superfluid it is
thought to contain. We study the effects of superfluid friction on the
long-term thermal and rotational evolution of a neutron star. Differential
rotation velocities between the superfluid and the crust (averaged over the
inner crust moment of inertia) of $\bar\omega\sim 0.6$ rad s$^{-1}$ for PSR
1929+10 and $\sim 0.02$ rad s$^{-1}$ for PSR 0950+08 would account for their
observed temperatures. These differential velocities could be sustained by
pinning of superfluid vortices to the inner crust lattice with strengths of
$\sim$ 1 MeV per nucleus. Pinned vortices can creep outward through thermal
fluctuations or quantum tunneling. For thermally-activated creep, the coupling
between the superfluid and crust is highly sensitive to temperature. If pinning
maintains large differential rotation ($\sim 10$ rad s$^{-1}$), a feedback
instability could occur in stars younger than $\sim 10^5$ yr causing
oscillations of the temperature and spin-down rate over a period of $\sim 0.3
t_{\rm age}$. For stars older than $\sim 10^6$ yr, however, vortex creep occurs
through quantum tunneling, and the creep velocity is too insensitive to
temperature for a thermal-rotational instability to occur. These older stars
could be heated through a steady process of superfluid friction.

    ",https://arxiv.org/pdf/astro-ph/9810441
Title:Dust in the Ionized Medium of the Galaxy: GHRS Measurements of Al III and S III,"
Abstract:  We present interstellar absorption line measurements of the ions S III and Al
III towards six stars using archival Goddard High Resolution Spectrograph data.
The ions Al III and S III trace heavily depleted and non-depleted elements,
respectively, in ionized gas. We use the photoionization code CLOUDY to derive
the ionization correction relating N(Al III)/N(S III) to the gas-phase
abundance [Al/S]_i in the ionized gas. For spectral types considered here, the
corrections are small and independent of the assumed ionization parameter.
Using the results of these photoionization models, we find [Al/S]_i = -1.0 in
the ionized gas towards three disk stars. These values of [Al/S]_i (=[Al/H]_i)
imply that Al-bearing grains are present in the ionized nebulae around these
stars. If the WIM of the Galaxy is photoionized by OB stars, our data for two
halo stars imply [Al/S]_i = -0.4 to -0.5 in the WIM and thus the presence of
dust grains containing Al in this important phase of the ISM. While
photoionization appears to be the most likely origin of the ionization for Al
III and S III, we cannot rule out confusion from the presence of hot,
collisionally ionized gas along two sightlines. We find that [Al/S]_i in the
ionized gas along the six sightlines is anti-correlated with the electron
density and average sightline neutral density. The degree of grain destruction
in the ionized medium of the Galaxy is not much higher than in the warm neutral
medium. The existence of grains in the ionized regions studied here has
important implications for the thermal balance of these regions. (Abstract
Abridged)

    ",https://arxiv.org/pdf/astro-ph/9810442
